,time,delay_time
0,600,45.5577214604068
1,1200,43.2336045397693
2,1800,41.9217392041772
3,2400,45.6261497132282
4,3000,42.448119405817
5,3600,39.6615707956582
6,4200,41.6414241841912
7,4800,41.2538646438854
8,5400,43.1423451331163
9,6000,38.7719124881177
10,6600,41.3160913312097
11,7200,45.536642033018
12,7800,44.2056898090129
13,8400,38.8242527226819
14,9000,44.6483428839652
15,9600,46.70504427893
16,10200,44.7369191389534
17,10800,42.3502785389901
18,11400,39.6589298950028
19,12000,39.7862696998908
20,12600,39.4104776021778
21,13200,44.7676896967554
22,13800,41.6944235911868
23,14400,41.8095406872154
24,600,42.1570525870508
25,1200,43.1124146658795
26,1800,45.5444180002857
27,2400,41.1112968221188
28,3000,44.2856239409194
29,3600,47.387376822851
30,4200,43.4696202166124
31,4800,37.8060836479244
32,5400,43.0712593788595
33,6000,37.9097729290231
34,6600,41.6408349779736
35,7200,45.5174780926923
36,7800,41.3209199717187
37,8400,41.639766373624
38,9000,48.1553292253073
39,9600,45.306134130541
40,10200,42.7955432000498
41,10800,40.9188787208154
42,11400,47.7962062541278
43,12000,43.8611699365727
44,12600,46.5782505992113
45,13200,41.2974220131459
46,13800,42.4883100559328
47,14400,40.6308103268182
48,600,40.7791735213403
49,1200,46.0334745469894
50,1800,43.5883089097035
51,2400,45.0757622734798
52,3000,46.0227191851151
53,3600,40.8139744245862
54,4200,46.1108072961947
55,4800,46.6603465575589
56,5400,41.23175904536
57,6000,43.7517077140161
58,6600,42.7411541053274
59,7200,42.6844049465579
60,7800,43.9505335544051
61,8400,46.1888500729034
62,9000,40.4829155172278
63,9600,45.6351078179842
64,10200,41.4126387138539
65,10800,45.4670967501573
66,11400,47.9054743690285
67,12000,41.6557513860664
68,12600,42.602814137796
69,13200,42.7904942955342
70,13800,42.5459192565707
71,14400,43.2681228704106
72,600,44.3038591283437
73,1200,45.8807648633904
74,1800,39.659967727175
75,2400,43.9610797464527
76,3000,45.5442735330108
77,3600,43.9118499311873
78,4200,42.7804930139648
79,4800,41.4186096499794
80,5400,43.19
81,6000,41.8779801961754
82,6600,45.619153739678
83,7200,41.2102097754101
84,7800,43.1171667099851
85,8400,45.4384258266063
86,9000,46.0559816414503
87,9600,42.8893414935413
88,10200,44.219152231724
89,10800,43.7029035265517
90,11400,39.9561612716739
91,12000,42.1827943232319
92,12600,43.5520438986491
93,13200,41.7956473730413
94,13800,46.076450646015
95,14400,47.093930423999
96,600,40.9712000061967
97,1200,43.5535003943927
98,1800,41.5660838524926
99,2400,40.3442557619898
100,3000,46.0266894438337
101,3600,44.3122736992717
102,4200,38.9517719779517
103,4800,43.6161944948957
104,5400,39.7671138575065
105,6000,43.1610386437801
106,6600,41.8328432424618
107,7200,43.0676592163085
108,7800,44.5303293972295
109,8400,42.479261254233
110,9000,42.984292468259
111,9600,44.0231013129209
112,10200,38.2083722099586
113,10800,41.6366813818612
114,11400,43.0314059067795
115,12000,43.7545460424833
116,12600,43.3787572244366
117,13200,42.6612660507075
118,13800,46.7650088872985
119,14400,38.701587697416
120,600,40.1292158993751
121,1200,42.4282136940574
122,1800,45.8031579178887
123,2400,38.3034582380944
124,3000,40.0970657762731
125,3600,37.7950322253117
126,4200,43.9096393551389
127,4800,42.276815067174
128,5400,43.171913703351
129,6000,40.2421666341153
130,6600,49.5902339135073
131,7200,38.4625137925066
132,7800,48.2499611208883
133,8400,44.2836550884223
134,9000,45.6902734243093
135,9600,40.1242764790274
136,10200,43.3064953454131
137,10800,47.3255211832024
138,11400,43.9122724817705
139,12000,44.1314955789632
140,12600,45.5990450935064
141,13200,43.0793833855269
142,13800,47.4884125705058
143,14400,42.3797198197082
144,600,44.5485755168748
145,1200,49.0530922765371
146,1800,47.5658373123255
147,2400,38.9569935305783
148,3000,43.2401356813597
149,3600,43.3873503954626
150,4200,44.3581727502522
151,4800,41.3246283430119
152,5400,42.4138053508092
153,6000,43.5176165736857
154,6600,44.3449507554218
155,7200,44.7550402263832
156,7800,45.1893956646817
157,8400,41.4980046209462
158,9000,40.3114296227382
159,9600,43.7281503975327
160,10200,43.0350183984463
161,10800,46.1229934023588
162,11400,45.0640497349298
163,12000,45.5471811798565
164,12600,43.0259068579453
165,13200,46.0951951129751
166,13800,42.9782012979483
167,14400,39.0284151064657
168,600,43.19
169,1200,38.472801093367
170,1800,49.7805873636666
171,2400,43.19
172,3000,47.9037339594589
173,3600,42.8283652093513
174,4200,43.6667797435957
175,4800,47.2387391081148
176,5400,41.3683000552053
177,6000,41.5055604861661
178,6600,39.1460833779587
179,7200,37.1896119854775
180,7800,47.5116824910483
181,8400,47.5992358140766
182,9000,38.83769206626
183,9600,47.7281187626812
184,10200,40.2003132336881
185,10800,44.3100768087442
186,11400,47.1803137564511
187,12000,43.1556428993723
188,12600,44.3430840989454
189,13200,41.2084774637819
190,13800,42.699767389264
191,14400,46.5180505027064
192,600,45.7410177165787
193,1200,43.19
194,1800,44.2448035138994
195,2400,43.19
196,3000,44.6403817977567
197,3600,40.1657152648541
198,4200,42.781827068834
199,4800,43.9065421354846
200,5400,47.5778501225433
201,6000,39.4587005194072
202,6600,43.0233165896686
203,7200,38.3533933840573
204,7800,43.7442493885006
205,8400,44.1345557100458
206,9000,44.1450866779635
207,9600,44.0496956003745
208,10200,43.5230758616275
209,10800,48.5061301040498
210,11400,44.7332608129382
211,12000,40.8140766206069
212,12600,39.9847227110569
213,13200,45.7594210982464
214,13800,41.4909179504521
215,14400,43.19
216,600,43.727059280906
217,1200,41.6381087250156
218,1800,44.3237641112886
219,2400,43.9549746274379
220,3000,40.6397404126969
221,3600,42.6868721463698
222,4200,46.2796263766163
223,4800,44.5409824821037
224,5400,43.5027611633366
225,6000,44.163073582504
226,6600,39.7978837674731
227,7200,38.0705131791681
228,7800,44.9317100990513
229,8400,46.1190441982879
230,9000,40.4392595150408
231,9600,45.0129102631191
232,10200,40.8587455133066
233,10800,44.6063257431624
234,11400,39.8993347775639
235,12000,41.7485536327633
236,12600,47.6256548620779
237,13200,42.4693577148164
238,13800,38.9017539090686
239,14400,41.4723241052023
240,600,42.2755642591425
241,1200,41.1183762044657
242,1800,45.8178561674398
243,2400,43.0752455095433
244,3000,42.300187345696
245,3600,41.2970835191946
246,4200,44.5219999356658
247,4800,42.7185184155568
248,5400,41.6811630501552
249,6000,39.4772256941138
250,6600,45.5311909847316
251,7200,44.1584809160079
