,time,delay_time
0,600,40.7845341341874
1,1200,37.6880996952182
2,1800,51.5619990728289
3,2400,49.2436206729808
4,3000,47.2645395380049
5,3600,46.5878935545151
6,4200,45.8131258167106
7,4800,47.6918075187914
8,5400,43.1605020568958
9,6000,41.1870270504347
10,6600,42.9299194785589
11,7200,51.1345062597822
12,7800,45.6392273019742
13,8400,48.7699847512037
14,9000,48.21005088625
15,9600,55.6812686805406
16,10200,50.6166692136049
17,10800,37.4775876268154
18,11400,51.2434625287538
19,12000,45.1166599283693
20,12600,40.2419375648714
21,13200,45.8401648315929
22,13800,40.2226928213491
23,14400,45.2995492727904
24,15000,40.2139513016302
25,15600,46.546020186541
26,16200,43.2400776536395
27,16800,50.8271588333182
28,17400,45.1690638902799
29,18000,41.5639239708335
30,18600,46.7594908195471
31,19200,47.6442086988834
32,19800,44.8592467625986
33,20400,46.4339119488715
34,21000,43.1888720200464
35,21600,56.1652292726979
36,22200,41.6703431925191
37,22800,38.9198813952894
38,23400,41.5886175293613
39,24000,45.504868916125
40,24600,44.6756397940107
41,25200,39.7871872075835
42,600,47.2098325995677
43,1200,47.5284572115788
44,1800,40.8787164025058
45,2400,40.0097286653162
46,3000,45.1027061682966
47,3600,38.317603085245
48,4200,30.625657687339
49,4800,45.2579209408971
50,5400,52.4662861655929
51,6000,41.1681003875754
52,6600,45.9509919398169
53,7200,49.8175877318319
54,7800,54.7360600442403
55,8400,49.2174682949953
56,9000,42.7856538384438
57,9600,49.3758773002689
58,10200,35.6072899059014
59,10800,47.2888309196249
60,11400,51.3850294910182
61,12000,42.1419304123495
62,12600,37.5150016489473
63,13200,41.1728740150715
64,13800,44.8085955684674
65,14400,46.002423787128
66,15000,34.1694264726553
67,15600,39.4343528648534
68,16200,46.2525628867489
69,16800,39.4095650218294
70,17400,51.6836758054046
71,18000,41.0402789306175
72,18600,44.2912881386816
73,19200,38.5967280191808
74,19800,43.6965655395001
75,20400,44.9925296403646
76,21000,54.6186243871712
77,21600,47.9860171087075
78,22200,41.194316657985
79,22800,44.1867317265248
80,23400,48.2854612149849
81,24000,49.0475807566975
82,24600,39.0479971027629
83,25200,53.7473493011965
84,600,51.0451556401884
85,1200,47.7415633124026
86,1800,38.2519631169402
87,2400,47.19494428328
88,3000,48.4644881328536
89,3600,37.936800092861
90,4200,46.2285916579786
91,4800,41.9224195277088
92,5400,46.0453007842081
93,6000,34.3462592901419
94,6600,53.1009244343357
95,7200,49.8315062647302
96,7800,43.4056410562793
97,8400,42.1369240092107
98,9000,46.4308429539838
99,9600,44.5911483227861
100,10200,42.4178349954252
101,10800,42.5339634480324
102,11400,51.8706512862037
103,12000,45.4193982719148
104,12600,53.2664396586341
105,13200,45.4254549499462
106,13800,51.1414618999046
107,14400,52.9713581961514
108,15000,46.2098090984381
109,15600,44.9058627616089
110,16200,46.3215417522629
111,16800,45.1764285714286
112,17400,46.2022119438406
113,18000,40.0738113852937
114,18600,50.5000303123333
115,19200,47.2523626780528
116,19800,49.6973908859455
117,20400,42.3266838182455
118,21000,43.7456881073833
119,21600,44.9224856708716
120,22200,51.0822705767023
121,22800,50.9438871839836
122,23400,49.1146222139604
123,24000,48.1446485286901
124,24600,44.886496104434
125,25200,45.2793608748582
126,600,43.9564833746392
127,1200,46.7064469836426
128,1800,50.1315910220714
129,2400,38.536314105808
130,3000,34.1666407629618
131,3600,53.4683072547299
132,4200,40.0290107081996
133,4800,38.5522057058374
134,5400,48.9344759698932
135,6000,49.4568383265236
136,6600,42.0089813293291
137,7200,44.3730116433116
138,7800,42.9799465559495
139,8400,51.3639525890624
140,9000,45.1764285714286
141,9600,41.7757169959997
142,10200,40.1542191376915
143,10800,34.3992554657515
144,11400,38.5297991507301
145,12000,48.5436991974151
146,12600,45.1497854953085
147,13200,51.4033448587922
148,13800,44.8153064315323
149,14400,50.6327393670574
150,15000,42.9272798580299
151,15600,41.0131177430592
152,16200,29.3043747887716
153,16800,38.5992111896118
154,17400,46.144104374298
155,18000,40.9370052883874
156,18600,48.9086827709409
157,19200,45.2888982761708
158,19800,45.4294087901527
159,20400,40.3709291166026
160,21000,45.9413584300521
161,21600,51.9104441787012
162,22200,39.9622379444826
163,22800,46.0101764420712
164,23400,35.900670103079
165,24000,47.9431370033473
166,24600,44.3565478607216
167,25200,47.2095535450881
168,600,47.8801646300924
169,1200,45.1364466134772
170,1800,44.1185189657129
171,2400,48.3470172486101
172,3000,43.6247734214773
173,3600,46.1557595612408
174,4200,45.1764285714286
175,4800,49.5140078862067
176,5400,61.8341602413625
177,6000,45.5043016118372
178,6600,48.8590880898479
179,7200,39.9621419331641
180,7800,47.3559322976208
181,8400,41.291609623949
182,9000,41.484360634528
