,time,delay_time
0,600,37.5810264307114
1,1200,27.8933525104326
2,1800,30.2110776642048
3,2400,32.239514162149
4,3000,36.0663869024387
5,3600,43.5176916547804
6,4200,40.5097349037339
7,4800,42.1299824947857
8,5400,44.210321057628
9,6000,45.7641324219502
10,6600,35.2400435466675
11,7200,36.7577937675703
12,7800,40.7104830351022
13,8400,46.1713888888889
14,9000,45.3672744841045
15,9600,50.250153828066
16,10200,47.5675621129979
17,10800,55.2668084317983
18,11400,65.6558883519881
19,12000,57.7410779204494
20,12600,56.086632866143
21,13200,55.94590881717
22,13800,53.6124478393715
23,14400,46.3180439854113
24,15000,55.9212833803268
25,15600,53.1507657689364
26,16200,54.2727122658217
27,16800,51.3465913976529
28,17400,47.7598562580897
29,18000,46.9034251573625
30,18600,51.6110348237921
31,19200,56.3302775544567
32,19800,50.0292557796738
33,20400,55.8333192122154
34,21000,36.2616800441239
35,21600,44.2080806582847
36,600,39.2872715717942
37,1200,31.1861027217091
38,1800,34.1792522495067
39,2400,28.1503527334414
40,3000,32.4935822142276
41,3600,36.3023215648662
42,4200,33.8283236979413
43,4800,36.1294837655975
44,5400,36.9849616708239
45,6000,41.6784555256687
46,6600,41.5016427391963
47,7200,48.2128531518482
48,7800,47.4743521903139
49,8400,54.7228460938241
50,9000,54.9746759060961
51,9600,58.813700599298
52,10200,52.3940708307494
53,10800,46.7939055737636
54,11400,47.173179124175
55,12000,46.5950120045164
56,12600,52.959866564573
57,13200,52.1172522995731
58,13800,55.1406214240392
59,14400,49.1090579994905
60,15000,44.9708285378698
61,15600,50.5039752130647
62,16200,42.1491961326796
63,16800,33.611978432792
64,17400,42.6811214530833
65,18000,41.3705017542666
66,18600,38.913558468441
67,19200,44.4584355069963
68,19800,34.8512799122648
69,20400,29.5953975925987
70,21000,34.6838495928719
71,21600,41.6514099680399
72,600,46.1713888888889
73,1200,36.8036700052531
74,1800,34.6220398135813
75,2400,35.4672978313888
76,3000,34.1206299463729
77,3600,29.9297725755773
78,4200,32.4656810001718
79,4800,32.9491657530456
80,5400,42.5070759929069
81,6000,44.9885758503501
82,6600,35.7951337372651
83,7200,39.178067160578
84,7800,50.0528192043616
85,8400,39.7814801039816
86,9000,50.7353009442953
87,9600,46.8637652660208
88,10200,44.5119373086858
89,10800,45.7727861953641
90,11400,42.987284968568
91,12000,50.2868227610898
92,12600,41.8205213667729
93,13200,39.218129925487
94,13800,42.5427304235827
95,14400,45.0245910436276
96,15000,53.1066353966945
97,15600,51.8406794756825
98,16200,41.1683542431222
99,16800,51.7546550514172
100,17400,46.531610646684
101,18000,45.0204647688812
102,18600,41.9623563773995
103,19200,51.8184127328037
104,19800,53.7687469468616
105,20400,46.1713888888889
106,21000,48.7557383609103
107,21600,56.2972625575152
108,600,37.9979513833671
109,1200,38.9569272440763
110,1800,38.8804095802245
111,2400,40.9564868972772
112,3000,48.2726713584121
113,3600,46.0747563404973
114,4200,52.7611340007836
115,4800,59.7621806317889
116,5400,45.4943357443009
117,6000,43.6863860229834
118,6600,37.5173661684246
119,7200,36.0711820336882
120,7800,36.9204366340663
121,8400,32.1470984690706
122,9000,35.8815843101043
123,9600,39.3534129017912
124,10200,43.9202340930698
125,10800,44.3491071623689
126,11400,41.1883875451648
127,12000,49.6491725229773
128,12600,48.420014387345
129,13200,50.6066760595598
130,13800,55.5196546660065
131,14400,54.6498671907644
132,15000,56.3423584826067
133,15600,45.8869697483521
134,16200,43.0219848840261
135,16800,45.5362329156551
136,17400,50.5708267906848
137,18000,41.2029029910118
138,18600,37.9411738044649
139,19200,38.4201014550223
140,19800,34.7872290137852
141,20400,37.8541012850586
142,21000,39.9867886969455
143,21600,49.1340750323203
144,600,23.2090448447769
145,1200,17.2352307906416
146,1800,22.2795591372315
147,2400,26.2447122907533
148,3000,26.7698559460997
149,3600,33.304443131611
150,4200,38.7844143351054
151,4800,36.9872526993052
152,5400,46.1713888888889
153,6000,43.1884642874291
154,6600,47.6172183797108
155,7200,42.5413898311943
156,7800,34.0057195593204
157,8400,42.7717152170396
158,9000,34.5141570388203
159,9600,41.7860873142764
160,10200,51.3337157600003
161,10800,51.3876720241891
162,11400,51.9289507779012
163,12000,50.6135337882984
164,12600,50.4970522183284
165,13200,51.2904175292303
166,13800,59.6963512348696
167,14400,62.2906429738707
168,15000,59.8446288632929
169,15600,40.4203766347137
170,16200,37.0290757265664
171,16800,41.8577589777921
172,17400,44.7665975537149
173,18000,51.1938689628211
174,18600,48.3283526125205
175,19200,50.1647575890294
176,19800,51.3514705108848
177,20400,48.5368993107793
178,21000,47.8473527665332
179,21600,51.9174342086733
180,600,40.3131335627106
181,1200,37.7120690367474
182,1800,33.4158406723118
183,2400,35.0969651228035
184,3000,37.3013241982062
185,3600,37.7329196034536
186,4200,40.2723029625335
187,4800,41.7504458408208
188,5400,43.9182401208579
189,6000,45.0763414610602
190,6600,33.0196971811882
191,7200,38.2456027320893
192,7800,42.3390086101901
193,8400,41.0061111308626
194,9000,37.9051930438002
195,9600,44.2498782510026
196,10200,47.3722294997809
197,10800,49.0170103874437
198,11400,47.9342785574188
199,12000,57.5646629686253
200,12600,46.2274461423301
201,13200,55.7450191161741
202,13800,60.5684124622995
203,14400,49.0419156042626
204,15000,43.6126450434201
205,15600,38.6163668681158
206,16200,41.7806318446963
207,16800,41.339908797699
208,17400,46.2879508416135
209,18000,48.8874962534883
210,18600,52.4320599605374
211,19200,51.9762225561839
212,19800,54.5997265879612
213,20400,65.3842551083568
214,21000,55.1327501527467
215,21600,63.6310453230986
216,600,32.2595210698543
217,1200,31.0507544794071
218,1800,32.3087633053938
219,2400,33.3106069292259
220,3000,41.4541526077593
221,3600,44.5561785371445
222,4200,41.9688436256212
223,4800,37.0069006440227
224,5400,44.4826981416753
225,6000,47.5864999300666
226,6600,48.0180786588917
227,7200,50.9966298386282
228,7800,61.4310993808996
229,8400,48.1518635166033
230,9000,56.9702960844744
231,9600,45.6298812242875
232,10200,48.3357651022402
233,10800,44.0431913937324
234,11400,37.3601854900672
235,12000,35.5543453961489
236,12600,40.597559901703
237,13200,41.0356060829968
238,13800,40.5445864666574
239,14400,38.8285994156102
240,15000,43.6263355462509
241,15600,37.3316172191222
242,16200,45.2824146499872
243,16800,54.91066339938
244,17400,49.1549834266201
245,18000,52.5135143252662
246,18600,51.075796054258
247,19200,50.4551984776566
248,19800,60.423457640999
249,20400,58.8756668250245
250,21000,56.9917158090731
251,21600,61.2760004959129
252,600,37.5191273905709
253,1200,36.0607097204249
254,1800,40.8828567739307
255,2400,39.9698809643412
256,3000,46.1517783761408
257,3600,43.9526962486183
258,4200,39.4072060009855
259,4800,44.3339353373419
260,5400,45.7293801377273
261,6000,42.5798614974585
