time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
7200,5.13480064504,32.7821890752,40.5405517068,42.2261,99.271,54.0098,5248
6300,5.75909707694,32.6481259746,40.5072563064,42.158,99.2431,64.7698,4286
8100,5.94589246911,33.1990972695,39.2694249285,44.1957,101.5075,63.048,3695
10800,8.11740898534,86.3234100533,35.392469401,98.7196,155.2896,147.152,9640
9000,5.92890265028,34.5003609645,38.9620915414,45.2553,102.685,64.2151,5733
9900,7.48429968998,56.9534181814,33.5447830038,74.9146,132.247,101.2871,7170
8100,5.9231826968,33.0787887866,39.9141629416,43.4025,100.6173,64.1093,5248
7200,5.8490662957,33.1059602637,39.9198920311,42.88,100.4995,63.9547,4286
9000,6.10834877403,34.3272089231,39.0581998278,44.7157,102.1644,67.2151,3695
9900,7.40188107754,52.2905847535,35.6080019523,64.7499,121.7629,100.592,5733
9000,6.14838913404,33.5225401592,38.9980947271,44.2139,101.4226,65.352,5248
8100,5.99183146893,33.953414708,39.4516257161,44.5889,101.6373,65.536,4286
10800,6.59584860196,40.5846190335,37.5452282143,52.2752,109.5447,81.1609,7170
9900,6.14020026755,33.3485473214,39.5258007302,43.982,101.4174,67.4178,3695
10800,5.95275076455,33.853507694,39.5505418542,44.3023,101.1886,62.328,5733
9000,5.92562644709,35.3590403037,38.9849366699,45.8495,102.9968,65.2196,4286
9900,7.03866627477,51.5559449504,35.7025945379,64.2361,121.3358,96.4889,5248
11700,6.32053147526,36.4228227475,39.0316596121,46.4812,103.9159,69.4844,7170
10800,7.1081822333,44.3577121775,36.1227689143,56.5339,113.8219,95.1778,3695
11700,5.87004601485,33.6734314037,39.8248212225,43.4696,100.8226,62.9067,5733
10800,6.24685394264,33.9257579293,39.4383848055,44.2278,101.2527,68.2533,5248
9900,6.80376040216,41.1135160724,37.6880069556,52.2583,109.6112,85.9947,4286
11700,5.78503295229,34.5267681145,39.3697084292,44.1611,101.4478,63.9111,3695
12600,6.24358064716,34.6795793279,39.3081953,44.8975,102.1502,68.4009,7170
12600,5.97925951396,32.6086076872,39.8255605911,42.3927,100.0192,64.0747,5733
11700,5.9776432352,32.7840268289,40.4058024922,42.1029,99.4976,64.1662,5248
12600,5.92833516816,34.1517853605,39.8176197373,43.9625,101.18,63.5084,3695
10800,6.67054643464,42.0303460298,36.9646055481,53.3361,110.5989,89.2711,4286
13500,5.94391885595,34.267697548,39.50468826,44.042,101.4498,63.6942,7170
13500,5.92439984854,34.5704386315,39.8350156871,44.1843,101.4486,64.0267,5733
11700,6.10211026498,36.5625420814,38.6516332742,46.6461,103.9855,66.504,4286
12600,6.22623545843,34.6526702618,39.0338226512,44.7847,102.1886,67.3369,5248
13500,6.35379631752,35.4560969343,39.0272105887,45.7854,103.346,69.504,3695
14400,5.98795840283,34.2573591123,39.5061300232,44.3574,101.669,64.6053,7170
14400,6.32034191711,34.9841922264,39.4275201693,44.9722,102.2216,69.3156,5733
13500,5.73294906166,32.3808330593,39.9536567369,41.7545,99.2987,60.632,5248
12600,6.47445550944,35.3686035181,39.2169185607,45.2059,102.2841,74.1689,4286
14400,6.26684124398,35.2869088682,39.2993358413,45.2175,102.5694,69.9236,3695
14400,5.82463587501,31.9692647255,40.7613715289,41.2266,98.6376,61.896,5248
13500,6.21755748184,34.2198490169,40.1314205196,43.4997,100.7511,67.4613,4286
14400,5.84117273321,33.9785089852,39.9464081993,43.2692,100.7526,64.5618,4286
900,5.29188993667,27.3381614201,41.7981301405,37.3047,94.4969,50.5858,7477
900,5.04654363326,27.356925157,41.769567006,37.5552,95.0929,48.992,7510
1800,6.35985671583,36.9002655508,38.487754302,48.3306,105.6762,75.5093,7477
1800,6.381476231,36.3039860488,38.8231707774,48.1602,106.0234,73.1618,7510
900,4.93495964818,26.2980257911,42.2922331419,36.0436,93.6056,47.0436,8125
2700,6.01191899158,30.7906223433,39.5916662362,42.573,100.2154,61.6684,7477
2700,5.57929866178,27.0317506927,41.1566746697,37.4039,94.9192,54.1751,7510
900,4.89765097002,26.5343424555,41.9334345888,36.599,94.0413,46.3102,3235
1800,5.54967519302,35.2231684449,39.1727696268,45.7539,103.3648,62.1831,8125
