time,density,speed,stop_time,delay_time,travel_time,mean_queue,seed
13500.0,6.23379373542,35.0700846665,39.2256165873,44.9437,102.4101,67.9858,5374.0000
900.0,5.05791589704,26.9016509484,41.4578722347,36.9589,94.5836,49.3040,2643.0000
2700.0,5.47497007175,27.675525876,41.072430853,38.2103,95.6169,53.3484,5638.0000
14400.0,5.94958563942,32.1433507027,40.5949422859,41.6734,98.8015,63.3253,5374.0000
1800.0,5.50282562395,26.4901037791,41.4008842425,36.9647,94.5956,52.4080,2643.0000
3600.0,5.09432073641,26.7280098114,41.8856863884,37.0219,94.0951,47.5138,5638.0000
900.0,4.88545491311,24.9441406798,42.7308567703,34.7124,91.9578,44.9076,9141.0000
2700.0,5.737945632,29.2123502373,41.046900991,39.5227,96.9310,56.6124,2643.0000
4500.0,5.08172851163,25.0326834765,43.2806156435,34.0057,91.1734,46.7156,5638.0000
1800.0,6.01766737198,29.3270786278,40.4149724191,40.2519,97.7375,60.8293,9141.0000
3600.0,5.51939372557,27.7001554462,41.3391459115,37.8084,95.1778,53.7724,2643.0000
5400.0,5.01897589773,26.9747329296,42.2911246593,36.3369,93.5832,46.8951,5638.0000
900.0,5.06631191882,26.5117269754,41.6465544515,36.9309,94.4922,49.8320,5712.0000
2700.0,5.49282472432,27.6417502643,41.0341780069,37.8695,95.4006,52.8720,9141.0000
4500.0,5.37701170955,26.4359811664,42.172160503,36.1084,93.2967,50.2542,2643.0000
6300.0,6.01071164479,34.3531782149,39.7994555473,43.9202,101.1380,67.9040,5638.0000
1800.0,5.2789236255,26.9728999808,41.7729754214,36.8907,94.4522,50.4124,5712.0000
3600.0,5.54613333604,27.4943351352,41.0304552248,37.8789,95.2506,54.6258,9141.0000
5400.0,5.47345000066,26.4448321984,42.4976567014,35.9038,93.1515,51.4062,2643.0000
900.0,4.87888841779,25.6402705378,42.6000703175,35.2633,92.5509,45.6613,7698.0000
7200.0,5.82812463278,33.8286825789,39.5036264667,44.1357,101.0778,62.9244,5638.0000
2700.0,5.37657491532,27.4906160866,41.5490559809,37.3584,94.6962,51.2809,5712.0000
4500.0,5.48562042806,26.6687348295,42.3761578797,35.7843,92.8721,51.3253,9141.0000
6300.0,5.6766209175,31.4152962482,40.7556699851,40.8429,98.1950,60.6640,2643.0000
1800.0,5.72568953542,28.7667259721,40.3653785877,39.2695,96.8789,58.3200,7698.0000
3600.0,5.55873876531,27.2048077348,41.2927483959,37.4575,94.8533,54.0409,5712.0000
8100.0,6.03686320449,33.9540581633,39.4409188764,44.2846,101.3940,65.9751,5638.0000
7200.0,5.47307068506,31.2788548452,40.6106036032,40.9387,98.3977,57.6142,2643.0000
5400.0,5.32005886275,26.2519657769,42.4276613734,35.7893,93.2448,48.3573,9141.0000
900.0,4.9544462171,25.4799173067,42.135077678,35.2268,92.7373,46.1093,3419.0000
2700.0,5.49414788722,28.1135789953,40.844082046,38.2945,96.0941,53.3956,7698.0000
4500.0,5.3279075085,26.7377873006,42.5138887326,36.0489,93.4550,50.0409,5712.0000
8100.0,5.89048102426,35.2573148241,38.9658078664,46.0448,103.0999,63.8836,2643.0000
9000.0,6.04526264215,33.7501537965,38.8638316574,44.7845,102.1358,64.2071,5638.0000
6300.0,5.93732123522,34.1697208049,39.4107076657,44.2635,101.1819,66.5991,9141.0000
1800.0,5.4723319347,26.4186031822,41.7299326377,36.5150,93.8115,52.0098,3419.0000
3600.0,5.38643001895,26.4949220896,41.3520418782,36.8591,94.3825,51.8080,7698.0000
5400.0,4.93392038971,23.24213751,44.0011756223,31.7796,88.9036,42.8693,5712.0000
900.0,5.06020073897,26.1443647852,42.0893504522,36.2734,93.5036,47.7227,9710.0000
9000.0,5.829888595,32.3317684912,39.6287640867,43.0092,100.3622,61.6684,2643.0000
9900.0,5.68822789452,31.5828744643,39.8601565387,42.0053,99.7194,59.4667,5638.0000
7200.0,5.51555167814,30.3451878798,41.1799655274,39.5444,96.8102,57.3351,9141.0000
2700.0,5.69055153874,27.0490213304,41.4476336163,37.5424,94.8559,55.3947,3419.0000
4500.0,5.01712569868,24.3800906429,43.0166354976,33.4749,90.8144,45.1618,7698.0000
6300.0,5.49909269271,29.7656107639,41.1692203066,39.3270,96.1989,58.9556,5712.0000
1800.0,5.79684369807,28.2022125855,40.6026497442,39.0097,96.4206,57.2213,9710.0000
9900.0,6.05565341319,36.2772602005,38.6672236031,47.5004,104.6130,70.7209,2643.0000
8100.0,5.77798350984,32.9755930689,39.411725532,43.6269,101.2640,61.9742,9141.0000
10800.0,6.33705112338,37.5551187517,37.70808572,48.8826,106.0821,76.5991,5638.0000
3600.0,5.59108297424,29.819495622,40.4832714172,40.6759,98.4102,54.0871,3419.0000
5400.0,4.97687352067,24.5745159926,43.4995746128,33.3205,90.4103,45.0667,7698.0000
7200.0,5.6658712252,32.1017286515,40.2764393159,41.8284,98.9033,59.8178,5712.0000
2700.0,5.85250846541,29.6443343899,40.1046066079,40.9332,98.4537,58.6356,9710.0000
9000.0,5.85464118449,32.4614732096,39.6227640946,43.1602,100.4557,60.4960,9141.0000
10800.0,8.1852698201,57.1246559775,33.3559674604,74.1872,131.3161,118.2640,2643.0000
11700.0,6.38532631777,37.4782104925,38.5294959898,47.9734,105.2785,71.9307,5638.0000
4500.0,5.36035365265,26.4119660911,42.2245708541,35.9993,93.1647,49.1502,3419.0000
6300.0,5.77046094762,33.0793978835,40.1579536645,42.8850,100.1853,61.5973,7698.0000
3600.0,5.37309723586,26.3692962966,41.6385426578,36.5195,93.7533,51.1129,9710.0000
8100.0,5.78185198168,34.5381570884,38.5757656873,45.4947,102.9586,63.2782,5712.0000
9900.0,5.65907296091,34.0568012115,39.4633659616,44.1087,101.2984,64.7964,9141.0000
11700.0,6.45089537179,36.039875241,38.1955172352,47.1281,104.9276,71.4942,2643.0000
5400.0,5.30819416264,25.6580357904,42.6415735561,34.9535,92.3987,48.3458,3419.0000
12600.0,5.96020013598,30.9335212192,41.3098640022,40.0616,97.1170,61.7547,5638.0000
7200.0,5.65782858524,31.8994464433,40.3866858693,41.2773,98.5669,59.2258,7698.0000
4500.0,5.16838128471,26.0654181547,42.6235949487,35.4068,92.5036,47.8773,9710.0000
9000.0,6.25980524258,35.3056036274,38.4536737344,46.3785,103.8842,67.6596,5712.0000
12600.0,5.9360863276,34.0488056481,39.7087799056,44.0643,101.1616,65.2471,2643.0000
10800.0,6.86240562824,42.1779178725,36.4335531468,53.9080,111.0879,91.2969,9141.0000
6300.0,5.6002663063,31.0493154784,40.9295050237,40.4238,97.2779,61.8036,3419.0000
8100.0,5.88686215276,33.2606982442,39.3855219607,44.1597,101.2404,63.5280,7698.0000
13500.0,6.26356819244,35.3044917851,38.7757644918,45.4398,102.7829,69.6240,5638.0000
5400.0,5.63639821107,26.6324446263,42.5037936276,36.0614,93.1731,53.8542,9710.0000
9900.0,6.42765860561,33.5450446533,38.3812423222,45.2838,102.3613,69.4204,5712.0000
13500.0,6.01117336249,35.4920963763,38.9104251834,45.5349,103.1180,66.9920,2643.0000
7200.0,5.43558090499,33.2369904663,39.7998160714,42.9861,100.1108,58.5520,3419.0000
11700.0,6.39178964519,35.8648802046,38.8926886505,45.7798,103.0560,70.1369,9141.0000
9000.0,5.91188240187,33.4588182083,39.4199165876,43.9795,101.4155,61.8498,7698.0000
6300.0,5.47735645241,32.0936175096,40.3006891437,41.7161,99.1471,58.7627,9710.0000
14400.0,5.97026045212,33.6135302858,39.3115157109,43.3660,100.7827,65.6613,5638.0000
10800.0,5.70735262053,31.4934002495,40.6146506564,41.4339,98.7316,58.4364,5712.0000
12600.0,5.70706577189,33.0858101213,40.0294061952,42.6939,99.8210,61.0622,9141.0000
8100.0,6.27850817414,35.013025811,38.7608999949,45.7076,102.8775,69.6267,3419.0000
14400.0,5.74789599171,32.2086893428,40.1121293274,42.3623,99.5295,60.4498,2643.0000
9900.0,5.76066176484,32.5485127262,39.6019305197,43.1022,100.2651,59.8809,7698.0000
7200.0,5.69682489214,33.2493335206,39.4145158833,43.6381,100.8708,61.1396,9710.0000
11700.0,5.87725049595,32.1539040426,40.3439437009,41.5708,99.4914,59.0453,5712.0000
13500.0,5.9549561138,31.829491396,40.1906202394,41.1446,98.7481,62.0631,9141.0000
9000.0,5.99021449649,35.5854535135,38.6580496518,46.5595,103.8188,63.9289,3419.0000
10800.0,6.06502446298,34.3170075507,39.0720536414,44.8474,102.0402,67.0551,7698.0000
8100.0,6.03824192204,34.3092177949,39.3854123446,44.7317,102.0806,66.1884,9710.0000
900.0,4.85454219472,26.6849529731,42.1041355077,36.1107,93.5996,46.7547,5994.0000
12600.0,5.87709687232,33.3240302968,40.0282484941,42.8564,99.9786,64.6693,5712.0000
14400.0,6.02923289007,33.1283493663,39.9924317051,43.0155,100.0892,65.0471,9141.0000
9900.0,5.60338447862,30.7860702873,40.4618154068,40.6476,97.7867,57.9840,3419.0000
11700.0,5.99832200551,35.5322911432,39.1296149457,45.4527,103.0075,65.4844,7698.0000
9000.0,6.14285710352,37.2106589779,37.7886835503,48.1068,105.2467,69.6276,9710.0000
1800.0,5.37457322917,28.8825863661,40.702025506,39.0497,96.6773,53.8818,5994.0000
13500.0,5.85481763091,32.638462459,40.4795351425,41.7418,99.1705,62.8347,5712.0000
10800.0,6.01314356992,33.88500168,39.2899838314,44.6675,102.0326,68.9707,3419.0000
900.0,5.18492614955,26.5538279295,41.9458967928,36.6392,93.9335,50.1547,5664.0000
12600.0,5.6701412019,34.7686436909,39.3424997107,44.3817,101.7084,63.2569,7698.0000
9900.0,7.2325002184,51.5899974445,36.728705499,63.1481,119.7058,117.5316,9710.0000
2700.0,5.59406649656,27.1377386855,41.5981267015,37.4438,94.7794,53.9511,5994.0000
14400.0,6.08486614316,32.2665212646,40.2225857164,41.7232,99.3611,65.3102,5712.0000
1800.0,5.52267140393,26.6287665118,41.1849575133,36.6442,94.4239,53.2987,5664.0000
11700.0,5.97560071712,36.1986195916,38.9766713626,46.2529,104.1447,62.7698,3419.0000
13500.0,6.16778160359,35.2867158231,39.0014191718,45.5590,102.9907,69.4809,7698.0000
10800.0,7.97776710234,83.3223782989,33.9204077558,99.5558,156.5627,122.5467,9710.0000
900.0,4.97589377417,26.1565583904,42.2558409334,35.8115,93.0658,47.2711,2050.0000
3600.0,5.68898840656,29.0450879243,40.5588525313,39.5956,97.2306,58.5644,5994.0000
12600.0,6.01319652353,31.4149342571,40.6875048144,40.8203,98.0244,64.6347,3419.0000
2700.0,5.7903625212,29.2226759445,40.6027218141,39.8931,97.4017,57.5413,5664.0000
14400.0,5.73928369564,32.3224381579,40.0172686451,42.1646,99.7650,61.0649,7698.0000
11700.0,6.91793057032,40.4125925116,36.9162325351,54.4561,112.1387,78.4844,9710.0000
1800.0,5.83985059449,27.3485444836,41.228182888,38.0096,95.4532,56.6436,2050.0000
4500.0,5.69658578563,28.9864395119,41.1423299106,38.9840,96.2223,55.2764,5994.0000
13500.0,5.8344904204,30.2847507012,41.0417166908,39.4622,96.6225,59.8596,3419.0000
900.0,4.74379593848,25.0121772283,42.8872672365,34.3228,91.6331,44.1378,7667.0000
3600.0,5.42577013708,28.275356819,40.8376620737,38.6520,95.7969,53.2924,5664.0000
12600.0,6.18484252325,33.8860396502,39.6249544871,43.9691,100.9310,65.8631,9710.0000
2700.0,5.61716628397,27.5953337688,40.9399626613,38.4662,95.8120,53.9733,2050.0000
5400.0,5.56637743396,26.4825668161,42.3396174197,35.9476,92.9840,53.8480,5994.0000
1800.0,5.45374918553,26.6154517086,41.4699511911,36.9971,94.3432,51.9067,7667.0000
14400.0,6.0207232862,34.5821104546,39.0320865817,44.8587,102.2453,65.4284,3419.0000
4500.0,5.17897874642,25.2135045979,43.2732068401,34.2676,91.2869,47.4382,5664.0000
13500.0,6.15673371732,35.1044035398,39.1901595691,45.1884,102.2508,68.1689,9710.0000
3600.0,5.4952605872,28.1372711458,41.3003916964,38.4449,95.7351,52.8622,2050.0000
900.0,4.92787174076,27.0223839528,41.9013634358,36.9867,94.7366,47.7573,6508.0000
6300.0,5.39366766058,30.4837043631,41.2425579889,39.4297,96.8532,57.0507,5994.0000
2700.0,5.50703323898,26.976595538,41.4486658287,37.2106,94.7833,53.7618,7667.0000
5400.0,5.21016617991,26.5632791809,42.4950304668,35.9288,93.2125,48.4782,5664.0000
4500.0,5.19263928209,24.7177980473,43.4546106156,33.9102,90.7759,47.3591,2050.0000
1800.0,5.08406762017,27.9098899478,41.1197029563,37.9381,95.2831,48.9182,6508.0000
7200.0,5.50905265046,31.347053881,40.5731811523,40.8722,98.0956,57.3716,5994.0000
14400.0,6.11171107752,34.2009815625,39.6945631652,43.9605,101.2267,66.6436,9710.0000
6300.0,5.34901107384,31.7467010681,40.3665994552,41.0932,98.4304,58.0231,5664.0000
3600.0,5.32989660842,28.1004603228,40.7523748527,38.4351,96.2318,51.0133,7667.0000
5400.0,5.0030695609,24.1886686921,43.3725035795,33.0323,90.4812,44.2196,2050.0000
900.0,4.80675919086,25.5351086967,42.7471452649,34.8377,92.4129,44.9271,8220.0000
2700.0,5.29334987471,26.7393010658,41.6395733232,36.7068,94.1434,50.9324,6508.0000
8100.0,5.70795002821,31.6260589559,40.3058127843,41.4356,98.8112,61.3369,5994.0000
7200.0,5.32726233459,31.1609110739,40.6870339969,40.6133,98.1709,55.4818,5664.0000
4500.0,5.41851539542,25.4656185118,42.7014172571,35.0251,92.2424,50.6080,7667.0000
6300.0,5.74366141969,34.7027995345,39.6375282177,44.4206,101.2131,65.2018,2050.0000
1800.0,5.31241193786,26.5606454313,41.5831613596,36.9044,94.4547,49.7067,8220.0000
3600.0,5.50040231674,25.3416028954,42.0881738346,35.4417,92.8233,50.6196,6508.0000
9000.0,6.22002241531,34.6154253705,39.0042960736,45.1021,102.3167,68.7884,5994.0000
900.0,4.80957596713,26.1662593605,42.0095899756,35.5852,93.1645,46.0702,6954.0000
8100.0,6.20276996333,38.3688121127,37.9357976705,49.1558,106.5657,75.1849,5664.0000
5400.0,5.33722598159,26.3006487622,42.49627255,35.7295,92.8734,50.4347,7667.0000
7200.0,5.3797621894,30.3583052069,41.1817668983,39.8540,97.0597,55.9529,2050.0000
4500.0,5.23838408398,26.4603746864,42.3748579793,35.7066,93.0514,48.8711,6508.0000
2700.0,5.51313826642,26.4797902318,41.9595435962,36.4116,93.3446,53.4702,8220.0000
9900.0,6.1884346282,34.3284780967,38.9571409091,45.7663,103.1666,69.7484,5994.0000
1800.0,5.41537496263,25.8051328213,42.0527285755,35.6641,93.0748,51.2373,6954.0000
9000.0,6.6962332974,39.1214948353,37.6506469476,49.8171,107.1129,82.2729,5664.0000
6300.0,5.58331632542,33.1309673499,40.5883702195,42.3621,99.7673,62.7751,7667.0000
8100.0,5.54198068392,32.8277927568,39.4273464193,43.3396,100.7612,59.1218,2050.0000
3600.0,5.34958067784,28.184682963,40.9882988406,38.2725,95.7283,52.6427,8220.0000
5400.0,5.53957972047,27.5318639284,41.4814032694,37.1520,94.2719,54.1547,6508.0000
10800.0,6.83834526637,42.7804900778,36.9907906983,53.4022,110.6795,100.6071,5994.0000
2700.0,5.85359928999,28.7672612564,40.7029480042,39.6201,97.1912,57.8027,6954.0000
9900.0,6.68699232791,41.7222542095,37.2217488364,52.6957,109.9003,89.9076,5664.0000
7200.0,5.6277409012,31.9242691207,40.1150105996,41.4481,98.6533,59.4124,7667.0000
4500.0,5.12754789494,25.7233504665,42.8615787533,35.0008,92.2631,46.7342,8220.0000
9000.0,5.99770637931,33.9056353946,39.0377348384,44.6302,101.9702,63.5004,2050.0000
6300.0,6.09761478546,35.4064363181,39.1357596323,45.5988,102.9022,71.4062,6508.0000
3600.0,5.47522955355,27.8244493143,41.1681851103,38.3326,95.7836,53.3440,6954.0000
11700.0,6.30167819826,40.6970848699,37.8173869925,51.4429,108.8052,75.9031,5994.0000
5400.0,5.43399867635,25.8972941484,42.9226573343,35.2538,92.1142,50.9360,8220.0000
