time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
9900,6.42356520222,40.0660134765,37.4281336396,50.919,108.6473,75.4649,4444
10800,6.66193474433,40.6069321985,37.2419639023,51.5909,109.4612,78.4169,4444
11700,6.89396650686,40.7072466728,37.30525758,51.4482,108.9927,81.9804,4444
12600,7.47587035764,43.0547752201,36.4240428465,54.1796,111.8075,91.8951,4444
13500,7.13791425802,43.9943539456,36.0275223914,55.2932,113.173,88.504,4444
900,4.93154240372,32.426420003,40.5671728602,41.8198,99.1927,52.5822,2296
14400,7.47226755233,41.5228687576,37.1130847117,52.6211,110.2485,91.2942,4444
1800,5.50199917989,31.9190780304,40.0818632791,41.8767,99.3573,59.0284,2296
15300,6.75333850783,41.6892663457,37.3152819878,51.9456,109.9301,81.9956,4444
2700,5.3977463592,33.0292496445,40.1873655859,42.4014,99.6655,58.2116,2296
3600,5.29398301561,31.5777586117,40.6443170496,40.9111,98.4956,54.3938,2296
16200,7.09235377185,42.2611558912,36.6556123264,53.4041,111.4122,87.5404,4444
4500,5.82707920686,32.8169350428,39.8296963365,42.5611,99.9854,61.9787,2296
17100,7.31918622357,41.630651666,36.9670411584,52.5699,110.1109,91.5138,4444
5400,5.40134383026,32.426231595,39.9081220175,41.9731,99.3868,57.4996,2296
18000,6.85491455624,41.5970114713,37.0164165854,52.4119,109.8639,83.5813,4444
6300,5.53935698973,33.3301474698,39.5603784751,43.4663,100.9937,59.1449,2296
18900,5.13530897487,33.9110902394,40.3318179568,43.4914,99.842,57.0942,4444
7200,5.6509400553,31.8703695905,39.9090059679,41.5445,99.1166,60.7502,2296
19800,5.03558035449,32.5479823413,40.1002876801,42.497,98.9549,52.8907,4444
8100,6.57431916308,41.77983667,37.0783155807,52.519,110.4525,81.5422,2296
20700,4.93108202038,31.3832376613,41.1174324054,40.7767,97.271,52.3769,4444
9000,6.93686287276,42.8059146915,36.3521789408,53.9718,111.8466,83.2773,2296
21600,4.72634578086,29.9831811775,41.4299687782,39.4239,96.2452,47.5742,4444
22500,3.88029225067,30.6153078611,41.3589985585,39.3787,96.5171,40.4596,4444
9900,6.48965788876,39.663424242,37.7368414797,50.1484,107.7315,76.352,2296
23400,3.40480467627,29.8488556868,41.9147715072,38.4119,95.6448,34.56,4444
10800,6.6209514437,40.2124409275,37.3236018553,50.8254,108.8388,77.1431,2296
24300,3.88427672002,32.1388557433,40.747822148,41.49,98.5923,41.3911,4444
11700,7.01261073864,39.4537244502,37.6156294686,50.3289,108.2055,84.5778,2296
25200,3.54382815465,27.9467628244,41.8103129538,36.7321,93.6943,35.2764,4444
12600,7.71968069578,44.3297355274,35.914849759,56.0481,113.9238,94.776,2296
900,5.18391689851,33.7484933499,39.9025952163,43.6644,100.957,56.7822,3241
13500,6.98042156398,42.4398632116,36.8963666691,53.367,111.0649,85.6978,2296
1800,5.34203131794,33.0376316652,39.6878487881,42.849,100.4421,58.0711,3241
14400,6.94471454204,40.2262013787,37.3522487523,51.1609,109.1412,81.9636,2296
2700,5.40183052701,32.2042872977,40.4267759971,41.5348,99.0156,56.9431,3241
15300,6.89078949042,42.4603785386,36.5962323356,53.685,111.5166,86.0364,2296
3600,5.49219008754,33.7300978811,39.6642596282,43.3769,100.9409,59.5298,3241
16200,6.78116937763,41.1548665482,36.8672693832,52.0202,109.3255,83.3636,2296
4500,5.41892440093,30.0796021947,40.8786859954,39.4862,96.7372,54.6196,3241
17100,6.73479867401,42.0141919968,36.9867728497,52.6454,110.155,84.2516,2296
5400,5.38190546989,31.9924238218,40.2122177995,41.5453,98.8591,56.8898,3241
18000,6.64140021436,38.62927669,38.3375578919,48.7687,106.1065,80.24,2296
6300,5.74906302282,33.9800974202,39.3481372609,44.004,101.6886,62.0773,3241
18900,5.3418822431,38.4454519851,38.9642882041,48.5743,105.1884,61.1582,2296
7200,5.70866782304,34.2226492346,39.3149912426,44.1092,101.7721,59.9867,3241
19800,5.00560210385,32.5009853605,40.4121333063,42.4417,98.7567,54.0302,2296
8100,6.59298753774,41.4273287189,37.8299037569,51.799,109.5789,81.0471,3241
20700,4.74484337075,29.134911881,41.599580668,38.5636,95.335,48.1084,2296
9000,6.6710238763,40.54391787,37.0187302297,51.4505,109.2477,78.5707,3241
21600,4.92332568654,31.9676250058,40.2113981701,41.9141,98.7141,51.96,2296
9900,6.50699758045,40.970895289,37.4528764633,51.4365,109.2885,77.1236,3241
22500,3.72306671403,29.7392791422,41.7585656547,38.6819,96.0313,38.5538,2296
23400,3.49435554184,29.4812499191,41.9365692131,38.3751,95.1863,35.4969,2296
10800,6.53259614004,40.4642520275,37.1949295137,51.1804,109.1804,78.2711,3241
24300,3.76680038633,30.8786391595,41.409257197,40.0268,97.0421,38.5004,2296
11700,7.09733296384,40.993357519,36.9533394505,52.346,110.06,87.1102,3241
25200,3.63249440614,26.7344211256,42.1679408058,35.6879,92.6845,35.1813,2296
12600,7.5072133827,42.3824672877,36.4962775687,53.7728,111.5329,89.9076,3241
13500,7.34892796924,42.9394842744,36.4027618979,54.087,111.7868,90.6507,3241
14400,6.91125667295,39.9031037869,37.7018348631,50.647,108.5122,81.6773,3241
15300,6.52781281218,38.3159967974,38.171039804,48.869,106.4189,76.9982,3241
16200,6.79828032997,39.4198164331,37.3349963747,50.2996,108.038,81.432,3241
17100,6.99375583534,41.0886094565,37.1442163627,51.8859,109.2864,88.2818,3241
18000,6.87013173857,41.4311922214,37.2452688404,52.0178,109.2884,84.7129,3241
18900,5.0716212995,35.2406817038,39.9143392664,44.8488,101.3374,56.936,3241
19800,4.87992080413,30.3413399465,41.0600264524,40.041,96.6458,51.2516,3241
20700,4.74679139558,32.2047185835,41.0403744353,41.7031,98.2416,49.8302,3241
21600,4.93486472579,31.3975864679,40.7870599123,41.2123,97.4963,51.6871,3241
22500,3.90957746418,30.4298454755,41.2581479179,39.6154,96.9133,41.1369,3241
23400,4.02417658485,32.4312027254,40.5852191336,41.6146,98.9562,41.9511,3241
24300,3.75638917379,30.443699101,41.8707151282,39.1606,95.8776,39.9387,3241
25200,3.50264098087,25.8412522364,42.8979294329,34.3583,91.3978,33.3893,3241
900,4.92975658059,31.4363474873,40.5997334746,41.1101,98.6804,52.3342,6962
1800,5.50741860376,32.8154671017,40.1392347299,42.2483,99.7339,59.4987,6962
900,5.06162692438,32.8296090402,40.2089591212,42.272,99.6517,55.4809,5517
2700,5.32562735121,31.8188046605,40.4904173099,41.0712,98.5758,56.6178,6962
1800,5.87331648635,34.4445498773,39.5690815055,44.415,101.5985,64.6667,5517
3600,5.16789241344,31.0497431726,40.4587657497,40.5493,98.2151,53.6062,6962
2700,5.33639085391,31.905315243,40.2819106404,41.5447,98.8882,55.8702,5517
4500,5.2266855224,30.1456397974,41.0766411859,39.5221,96.6331,52.5351,6962
3600,5.57892680531,31.8338773513,40.5021810456,41.4005,98.9188,59.8213,5517
5400,5.55391778025,31.1645336916,40.1748141047,40.9163,98.7767,58.296,6962
4500,5.58676391217,32.6701005139,40.2646515827,42.2601,99.3518,58.9618,5517
6300,5.95273605737,35.1589004273,38.9941832666,45.2607,102.3709,65.6382,6962
5400,5.87203066376,33.3989608258,39.6621173582,42.9952,100.4743,63.4773,5517
7200,5.62419928822,33.0059898884,40.2696617274,42.1042,99.6,60.0978,6962
6300,5.51916904857,30.5066380628,40.6779760589,40.006,97.2105,56.0756,5517
8100,6.49261208229,41.5701250131,37.3532719254,51.7653,109.7357,80.1236,6962
7200,5.41516655262,32.0564210202,40.423043185,41.4171,98.6349,57.608,5517
9000,6.8305475145,38.2234486223,37.9631865274,48.6196,106.3454,80.5698,6962
900,4.9945087553,32.3172107429,40.4581759918,41.8786,99.115,53.7387,6911
8100,6.36441434807,41.5484464875,37.5054757002,52.0957,110.0525,78.5076,5517
1800,5.39876866682,33.4384214584,39.8352071818,43.1939,100.4785,58.2178,6911
9900,7.07426613702,41.2939379779,37.3611371995,51.8313,109.3643,86.3547,6962
9000,6.7888820148,43.3153718369,36.3377817318,54.6889,112.6129,81.9262,5517
2700,5.51468299608,32.176208103,40.75092443,41.4496,98.5101,59.064,6911
10800,6.54833714549,40.7292573849,37.1668089866,51.4194,109.4203,77.864,6962
9900,6.22354897175,40.1716153837,37.1617921889,51.0556,109.0488,73.736,5517
3600,5.77826837603,33.2394989032,39.7718178486,43.2892,100.4922,62.6711,6911
11700,6.8555750672,40.2071775798,37.6342079825,50.9928,108.3649,82.464,6962
10800,6.60513092341,41.0198820053,37.0377971242,52.0292,110.1828,76.9991,5517
4500,5.41074830216,32.3777811801,40.1663058941,41.8983,99.1443,56.7431,6911
12600,7.20505175744,42.9259551528,36.2356125339,54.5333,112.3689,88.0667,6962
11700,7.05020810551,41.7491151073,36.9843468647,52.8381,110.6907,85.96,5517
5400,5.39260871173,31.3287397546,40.5297717049,40.5935,97.7478,56.3973,6911
6300,5.65389799064,32.1545288571,40.0913936055,41.5453,99.0521,59.2453,6911
13500,7.14699391198,41.7548502238,37.1340546768,52.5726,110.2538,89.0622,6962
12600,7.09864591773,41.5027019082,36.78354781,52.7952,110.4793,85.6836,5517
7200,5.51375162778,31.4796881426,40.4478671698,40.8966,98.2085,57.1049,6911
13500,6.79735612402,40.9438663138,37.2039867808,51.4248,109.4192,81.152,5517
14400,7.48208917034,44.5868435148,36.0230445386,55.7871,113.8477,94.0569,6962
8100,6.58230866917,40.9981995077,37.6932677859,51.5464,109.547,78.1084,6911
15300,6.7103441307,40.4159347767,37.28670417,51.086,108.8726,79.7902,6962
14400,6.98410567792,41.732189064,36.9028798669,52.9342,110.7773,84.2373,5517
9000,6.3383933356,38.7975875427,37.7033397898,49.1576,107.5902,72.6711,6911
16200,6.65285522667,38.3582900457,37.9169482514,48.8244,106.686,79.6107,6962
15300,6.66461306122,40.0400222945,37.4462874385,50.5826,108.2791,79.016,5517
9900,6.45209376147,40.1433501568,37.2403355969,50.8769,108.8639,76.7458,6911
17100,7.69101012442,43.6118833076,35.7865999388,55.1621,113.2163,99.3404,6962
16200,6.64112097134,39.7644654193,37.79649201,49.9846,107.7135,80.6889,5517
10800,6.85892854327,40.6644363032,37.2321931759,51.5239,109.212,81.0284,6911
17100,7.08870773761,43.1445617879,36.7066019624,54.0447,111.7678,89.688,5517
18000,7.34306537021,43.0313454259,36.4085310675,54.2788,111.8526,92.2542,6962
11700,7.28606875747,41.5597945036,37.0575611107,52.8025,110.4824,90.0276,6911
18900,5.35635847384,41.4762083745,38.1886691217,51.2391,108.5204,65.3413,6962
18000,6.6456276027,40.4356599979,37.4105846188,51.2216,108.8015,81.4809,5517
12600,7.43290532476,42.4258785821,36.5739146634,54.1541,111.6266,91.1547,6911
19800,4.6149915498,30.7423826191,41.2027051667,40.1272,96.6761,47.4444,6962
18900,5.26413464057,36.916242964,39.7178353242,46.5482,103.265,59.7929,5517
13500,7.2381707752,41.2136106619,36.5764013522,52.5506,110.3689,88.0151,6911
20700,4.73936891484,30.0873278663,41.7329589663,39.6042,95.8491,49.2622,6962
19800,4.99869212503,29.8788741113,41.2548640609,39.302,95.6586,53.04,5517
14400,7.36968410443,42.8885888525,36.3475751146,54.2325,112.1174,90.0907,6911
21600,5.02039224818,31.324194766,41.1367525283,40.8617,97.3637,52.8596,6962
20700,5.04231186433,33.7653833697,39.9527918632,43.6238,99.9539,55.2809,5517
15300,6.87679830648,38.9807363398,37.983719166,49.3816,107.0333,81.8809,6911
22500,3.70070661853,28.2563740113,42.2552117177,36.8304,94.2731,36.8987,6962
21600,4.76373010126,29.3072858625,42.0090672314,38.6681,94.8597,48.3004,5517
23400,3.76759504557,28.8337459655,42.538135595,37.3339,94.0371,39.0862,6962
16200,6.86631470952,41.3015278506,37.1364206748,52.0725,109.491,83.7307,6911
22500,3.63251173871,29.7276475025,41.9499845165,38.094,95.2572,38.3004,5517
24300,3.74512948516,30.9700344123,41.7223868469,40.1059,96.6943,39.9387,6962
17100,7.03507146843,41.0013431818,37.2927466069,51.5112,109.3436,86.3164,6911
23400,3.73155867718,29.9371254554,41.8063136385,38.9296,95.5996,37.7849,5517
25200,3.46663171055,26.5700071094,42.249820409,35.771,92.9209,32.6507,6962
24300,3.51250211054,28.9589006542,42.459135042,37.2745,94.5386,35.128,5517
18000,6.8637436659,40.4364763028,37.2858095331,51.2412,108.6167,84.7751,6911
25200,3.69129528312,26.5125844337,42.5101481486,35.4928,92.2762,35.5298,5517
18900,5.34079931454,36.5884444856,39.3245290238,46.3687,103.243,61.9849,6911
19800,4.91441157686,29.2325152353,41.8792139631,38.5443,95.194,49.2436,6911
20700,4.60837042615,30.1792330595,40.9576910757,39.7475,96.5859,47.7138,6911
21600,4.90150700842,29.0416708192,42.1022021035,37.8715,94.6079,50.6364,6911
22500,3.88272441453,30.1920868627,41.5355380993,38.8099,96.1744,41.912,6911
23400,3.61978223447,27.9683952486,42.2642975698,36.3518,93.6783,35.2124,6911
900,5.15344021387,32.7079296801,40.3103660433,41.8283,99.2372,55.7893,6181
24300,3.48012530778,29.6661891587,41.7653655998,38.4226,95.8301,35.3964,6911
1800,5.23111545261,31.6488543363,40.5099534768,41.3077,98.5841,55.6391,6181
25200,3.64671903478,27.1609204179,42.1522824822,36.4582,93.3554,34.5724,6911
2700,5.55365949453,33.2164600526,40.7241283352,42.4433,99.5042,60.3956,6181
900,4.94958804393,30.83522075,40.9895105821,39.9361,97.1354,52.0756,2097
3600,5.43526477773,31.1043090195,40.7857021802,40.3616,97.8816,56.8498,6181
900,5.05754856601,31.7590706922,40.7115795998,41.0179,98.4994,53.4338,6251
1800,5.43985633644,31.61585952,39.9325634378,41.4082,98.7906,59.2489,6251
4500,5.54908588477,32.4056104762,40.162494234,41.641,98.9795,59.5884,6181
2700,5.33844798896,32.1399898638,40.3657750172,41.4686,98.9193,56.2764,6251
5400,5.61380112918,32.5361185348,40.0098722211,42.2511,99.6252,59.6124,6181
3600,5.30105607231,31.3960373644,40.4194679487,40.8385,98.5285,56.0907,6251
6300,5.80091055834,32.8795962719,39.735509367,42.6824,100.0026,61.7351,6181
4500,5.71142298926,34.5959694986,39.3842860062,44.3748,102.1572,61.9991,6251
1800,6.01080733629,32.798978316,40.0631058893,42.5089,99.9314,65.6907,2097
7200,5.71071134132,32.4028987683,40.0184409188,41.8398,99.19,60.6729,6181
5400,5.48006609982,30.638867745,41.2495656777,39.6156,97.2323,56.7973,6251
8100,6.51391429341,42.2265512959,37.4404464533,52.5513,110.3861,80.0542,6181
6300,5.85730066493,32.2329169419,40.3084030168,42.0533,99.199,61.368,6251
9000,6.79436167795,42.2048285573,36.7851449312,53.2534,110.8851,80.6871,6181
7200,5.64472740422,31.2300325872,40.2706079226,40.9816,98.5744,60.4169,6251
9900,6.46448362961,38.5148523657,37.715947751,49.2042,107.0319,75.2009,6181
8100,6.48530455177,41.2881005564,37.8361159168,51.4545,109.557,77.5893,6251
10800,6.84061341456,41.5402806408,36.5320057965,52.9018,110.8141,81.3387,6181
2700,5.40726044937,33.9428467566,40.4268803296,43.1031,100.6072,60.5467,2097
9000,7.18010992291,43.2085912927,36.1847874769,54.5629,112.3165,87.6489,6251
11700,7.79467693754,44.1285124507,36.1370020446,55.5347,113.1716,98.0116,6181
9900,6.73446641729,41.9085168778,36.6860443755,52.6144,110.3408,81.9751,6251
10800,6.62653239102,39.4842127002,37.7490111465,49.818,107.4101,79.3627,6251
12600,7.3136499206,42.2503964284,36.6917344777,53.6585,111.3562,87.0649,6181
11700,7.08157549416,40.4603595616,37.3399829668,51.3917,109.1751,84.6569,6251
13500,6.99655943076,40.1978998031,37.5599369047,50.8269,108.4811,85.728,6181
12600,7.40703805066,42.1191339725,36.7305306193,53.1195,111.0184,89.6018,6251
3600,5.22814098486,30.6200561938,41.0725610267,39.8808,97.1769,54.3653,2097
14400,6.88763450502,43.84454571,36.2707888151,55.0346,113.0482,85.808,6181
13500,7.28336938332,42.6396715989,36.8086731959,53.7917,111.5091,89.8613,6251
15300,7.247570481,41.1650107296,36.8669743758,52.53,110.0312,86.792,6181
14400,7.45261923184,44.4793112143,36.2886848877,55.733,113.5185,92.0213,6251
16200,7.02684430415,39.5881504076,37.6080629368,50.3692,107.9596,86.1831,6181
15300,6.55368953417,40.7994095714,37.2778361783,51.3509,108.8928,80.2844,6251
17100,7.15913978083,40.7123834929,37.1352875977,51.1734,108.9321,87.9342,6181
16200,6.76856680612,40.6407127735,37.2381563784,51.5087,108.9114,81.8489,6251
4500,5.56278112631,32.9537937532,39.9067845803,42.3165,99.7702,59.5449,2097
18000,7.03957543832,42.5409197952,36.5548166589,53.7836,111.5759,87.7209,6181
17100,6.77622769814,38.842534881,37.9398341463,49.24,106.735,82.0418,6251
18900,5.22598627615,36.150403661,39.8207810562,45.6509,102.3772,58.0009,6181
18000,7.29049011493,40.4766069456,37.1656457983,51.2653,108.7878,90.7742,6251
19800,5.2354585219,32.2984637863,40.5122708177,42.0831,98.8511,55.2427,6181
18900,5.18908431591,37.2835169956,40.0249995584,47.0911,103.5555,58.3742,6251
20700,5.18013233928,30.5185330956,41.1774191125,39.8736,96.3282,54.4907,6181
19800,4.64928140716,30.1644308541,41.5239812224,39.7377,95.9153,48.1253,6251
21600,4.94018823571,31.9944192716,41.0151192895,41.7009,97.7524,52.2516,6181
20700,4.88321105426,30.8430813718,41.0627666227,40.4273,96.9635,51.3396,6251
5400,5.70971038995,33.1010092048,40.0814375155,42.588,99.9382,60.8542,2097
22500,3.67751091484,30.1526461606,41.6097762164,38.7882,96.0678,38.488,6181
21600,4.84101335615,30.522672943,41.5411370168,39.7462,96.1645,50.3698,6251
6300,5.5042181772,31.7454988244,40.3084867866,41.278,98.73,57.2809,2097
23400,3.52515659551,27.8893842002,42.87683406,36.2743,93.3806,34.2711,6181
22500,3.71089367312,30.2353434924,41.2491554127,39.3107,96.6264,39.2871,6251
23400,3.70350786907,29.2322895496,41.653494404,38.0109,95.0941,37.7627,6251
24300,3.66076459271,29.9160521043,41.76479816,38.6709,95.6755,37.4791,6181
7200,6.04347443148,33.2200056579,39.7879987749,43.0878,100.1862,64.232,2097
24300,3.49008858237,29.2005311951,42.1270352436,38.1302,95.3181,34.3564,6251
