,time,delay_time,min,max
0,2021-06-19 14:10:00,41.57,36.795971667126274,50.12288318586299
1,2021-06-19 14:20:00,42.52,37.73903124313222,48.54145679967992
2,2021-06-19 14:30:00,42.42,37.41708914516705,50.15016069255788
3,2021-06-19 14:40:00,40.92,36.072014271289454,49.75453509481426
4,2021-06-19 14:50:00,44.53,39.311719061532216,52.13390511395341
5,2021-06-19 15:00:00,38.65,34.29020406504425,46.67938187381946
6,2021-06-19 15:10:00,40.49,35.90482378564275,46.87164463786382
7,2021-06-19 15:20:00,44.76,39.595490287414556,51.118871139972846
8,2021-06-19 15:30:00,41.98,37.00895322431735,49.897708453614854
9,2021-06-19 15:40:00,41.92,36.901307635776746,47.659164922899784
10,2021-06-19 15:50:00,39.22,34.80294604024733,47.631651678095174
11,2021-06-19 16:00:00,42.9,38.055173452102785,51.3949298291738
12,2021-06-19 16:10:00,51.76,45.79223159115444,63.11834274666366
13,2021-06-19 16:20:00,50.38,44.772680860493196,58.81529225877892
14,2021-06-19 16:30:00,51.81,45.64268071503161,61.80259042876648
15,2021-06-19 16:40:00,49.33,43.66878094520526,56.27493524103792
16,2021-06-19 16:50:00,54.73,48.2863585775358,61.679958780580336
17,2021-06-19 17:00:00,47.55,42.20580866233368,58.73712119583767
18,2021-06-19 17:10:00,55.29,48.89220730675549,66.49344591160931
19,2021-06-19 17:20:00,54.19,47.70772141286144,66.55189210708987
20,2021-06-19 17:30:00,51.15,45.18914187586017,61.818835610542955
21,2021-06-19 17:40:00,50.11,44.23165330142194,61.69298038678363
22,2021-06-19 17:50:00,53.4,47.35437349006036,65.81868037050599
23,2021-06-19 18:00:00,54.25,48.18350136626442,66.89971183784728
24,2021-06-19 18:10:00,49.48,43.60206464300022,60.93405156040797
25,2021-06-19 18:20:00,47.54,42.161915938575675,58.66422821176124
26,2021-06-19 18:30:00,49.77,44.129927352391185,56.92888630994818
27,2021-06-19 18:40:00,49.83,44.02004468977758,58.42481010519468
28,2021-06-19 18:50:00,48.41,43.02951500876976,59.64200252421576
29,2021-06-19 19:00:00,49.92,44.15567571437971,55.521927191380776
30,2021-06-19 19:10:00,48.65,43.128286650213184,54.219406439838195
31,2021-06-19 19:20:00,41.56,36.88581960381361,50.62923657980186
32,2021-06-19 19:30:00,42.52,37.70029308344068,49.24854699903034
33,2021-06-19 19:40:00,40.68,35.85498507233771,47.763161355158225
34,2021-06-19 19:50:00,42.04,37.30181554065473,51.45309587788904
35,2021-06-19 20:00:00,39.42,34.77554252046681,46.64379322531602
36,2021-06-19 20:10:00,35.39,31.360916980784427,41.79280471614728
37,2021-06-19 20:20:00,38.26,33.931819341143836,43.08337549542271
38,2021-06-19 20:30:00,37.24,32.98482081257577,46.50718424076761
39,2021-06-19 20:40:00,39.67,35.19503528269117,46.23145864285837
40,2021-06-19 20:50:00,35.73,31.61599527685793,40.68632364890243
41,2021-06-19 21:00:00,35.47,31.2811664255624,43.104398685631715
