time,density,speed,stop_time,delay_time,travel_time,mean_queue,seed
11700,9.49216972951,72.1088516727,34.1895976611,85.9431,143.4235,148.2844,1348
2700,5.74824660002,31.8980338771,39.086988241,42.6178,99.9199,61.6916,3670
1800,5.29664304799,29.4065834189,40.5301508926,39.4949,96.7328,55.2649,5117
14400,5.6838230145,34.7854827045,39.1875946064,44.7476,102.2528,61.232,8531
12600,6.56578639512,53.7083726403,38.4043703298,63.6007,120.9879,82.0196,1348
3600,5.81322359587,31.8591068588,39.1220172467,42.751,100.2134,62.4409,3670
900,5.45495049727,31.7079202671,39.3420832754,42.6488,100.1114,58.4978,2993
2700,6.2072872624,32.3461283685,38.6905513158,43.5562,100.995,67.0169,5117
13500,6.05872222984,32.4730002779,39.8108060112,42.3391,99.8302,65.6844,1348
4500,5.24117963425,28.9570529657,40.7966199317,38.6772,96.2884,53.6453,3670
1800,5.76977193601,30.2656834596,39.7983364842,40.8086,98.1724,60.7547,2993
3600,5.74595444107,31.4295701138,39.5437715863,42.0039,99.4263,62.4418,5117
900,5.12472340094,30.5140201541,40.558282729,40.9233,98.285,53.2178,6848
14400,5.81639062303,31.5284629168,40.194805728,41.3086,98.5712,60.0853,1348
5400,5.43610068958,30.165497465,40.4928820413,40.0857,97.2552,56.7138,3670
2700,5.52709766116,30.1104734718,39.4774609245,41.0201,99.0734,57.1689,2993
4500,5.58837934222,29.8390205524,40.2396702739,39.8604,97.6357,56.9004,5117
1800,6.30402556826,33.8623431539,37.8168997077,45.7847,103.2407,70.1396,6848
6300,5.83420727599,37.6940050066,38.8725810417,47.4802,104.66,67.8258,3670
3600,6.06039602107,33.2572069299,38.6827714473,44.2624,101.5871,67.4756,2993
900,5.43051141695,32.3452579056,39.1760306827,43.2801,100.3912,58.5387,4270
5400,5.80095718614,30.467082411,40.1809731841,40.8119,98.1649,59.1991,5117
2700,5.67063084297,31.9786857525,39.1113009367,43.0733,100.5303,60.656,6848
7200,5.71061983375,32.970530859,39.6210215648,43.1887,100.3997,61.6951,3670
4500,5.51348787148,32.4110715415,39.5597217487,42.9225,100.5091,58.3698,2993
1800,5.50627116517,31.5084816663,39.0673608764,42.1316,99.8106,59.1218,4270
6300,5.69788345828,36.5009723786,39.4376629538,46.4904,103.8832,64.8862,5117
900,5.0486577083,31.5901961454,39.2251110288,42.4803,99.9582,52.8578,9391
3600,5.67416046545,31.2800304247,39.031874646,41.983,99.5049,60.9787,6848
5400,5.74267170195,31.1560575273,39.9723876473,41.2582,98.2191,59.7404,2993
2700,5.86290291387,31.5584420052,39.2829836453,42.2008,99.585,62.4809,4270
7200,5.44992471616,30.3966408073,40.9865035613,39.9087,97.127,57.1093,5117
8100,8.93588413246,40.3208207501,37.236553871,51.9942,109.1793,115.6258,3670
1800,5.44800625461,30.7030555956,39.8799943659,40.95,98.2415,58.1111,9391
4500,5.51181307229,30.2383021006,40.2828673284,40.5563,97.9009,57.8622,6848
6300,5.70025499186,34.7781799596,39.8238973234,44.5596,101.9137,64.6258,2993
3600,5.56633510327,30.7497980153,39.7639892104,41.1647,98.6535,58.672,4270
900,5.56461517042,32.1686640401,38.817340759,43.0395,100.8313,59.8862,5339
8100,9.04887665701,42.4755159997,36.2920923646,55.0491,112.3473,112.6533,5117
2700,5.41988069595,29.3246919279,39.9811885141,39.7747,97.4723,55.6916,9391
5400,5.81465711987,31.0371081075,40.4580178126,41.2615,98.3095,59.9991,6848
9000,10.6779142149,54.4460502866,34.3911751999,68.1801,125.3971,160.6684,3670
7200,5.50342853956,31.6249233755,40.2448083025,41.2938,98.7347,59.5342,2993
4500,5.60937621737,29.9792045057,39.8870631226,40.5048,97.6706,58.5236,4270
1800,5.51481147477,30.4336133834,39.7855028922,41.1506,98.6658,57.6871,5339
3600,5.86667214993,32.8287301547,38.6053509196,44.1302,101.7014,62.496,9391
6300,5.66672942051,34.0615921123,40.2758019551,43.5086,100.6379,62.6853,6848
9000,11.1452488833,53.2634172914,34.6948035081,66.8784,123.8435,179.4267,5117
5400,5.81129870271,31.2016131954,39.914856988,41.5248,98.7441,60.8133,4270
9900,11.2169150772,64.2352879345,33.6944788859,78.6698,136.0391,172.6204,3670
2700,5.67158161163,30.4725718183,39.4773871608,41.5306,98.9365,59.0551,5339
8100,10.0631494316,48.6186800976,35.4965884294,61.8579,119.0513,139.2133,2993
4500,5.70892787614,31.1148176923,39.6611360419,41.8884,99.0149,59.7618,9391
7200,5.86110447677,31.4268958794,40.1447945061,41.4743,98.3922,63.8267,6848
6300,6.09837811639,38.0898272497,38.4218110109,48.4944,105.4779,72.3627,4270
3600,5.94173647238,32.7615752155,38.7608122658,44.0048,101.3597,63.6596,5339
9900,12.0876378281,70.804107412,32.6928070454,86.4165,143.3735,199.8747,5117
5400,5.5692847187,31.3715693266,39.8286588346,41.8815,98.7441,58.3378,9391
10800,11.3877652371,56.9332559585,34.9455370127,70.6352,127.6915,186.112,3670
9000,12.0094813377,66.4819210137,32.5819395778,81.4034,138.6518,205.4738,2993
8100,9.98906771213,50.2669422409,34.7968440191,63.9221,121.2961,133.3956,6848
7200,5.69060932978,30.798370896,40.6618387174,40.0929,97.772,60.552,4270
4500,5.82535679001,30.2675119191,40.4031314546,40.4693,97.6068,60.5458,5339
6300,6.03337286427,34.7620172988,39.8899332928,44.5939,101.5886,69.0258,9391
11700,8.49367863125,84.9715162977,35.0137560907,98.4836,156.0423,134.496,3670
10800,11.8634974954,76.0815578451,32.3916869996,91.3042,148.5473,193.8436,5117
5400,5.58179138259,30.8825666684,40.081335936,41.0529,98.4378,59.0409,5339
8100,8.41700887218,39.6880078985,37.247879628,51.5183,108.7014,102.4302,4270
9900,11.8442084123,69.8928875071,31.798303136,86.1688,143.4202,190.1813,2993
7200,5.51789030217,30.4453701906,41.1791980248,39.8317,96.9308,58.5422,9391
9000,10.6528473778,54.6166475919,34.4991558754,67.8103,125.0444,163.3218,6848
12600,7.21203889918,57.4302909441,37.212545039,68.5115,125.8884,99.9627,3670
11700,7.7199543502,51.2053253473,36.551896504,62.7798,120.3621,100.8204,5117
6300,5.95124372558,35.4923491749,39.4842904298,45.1689,102.5852,68.712,5339
8100,8.85354805022,42.3947437559,36.4436243511,54.7956,111.8989,114.7867,9391
9000,9.9369047934,50.2113758219,34.8517089324,62.8385,120.3807,135.144,4270
10800,12.1355429684,65.7006643322,33.6940706681,80.8586,137.6891,203.5093,2993
9900,11.73218641,59.8057265298,34.4848258099,73.5477,130.6189,191.7431,6848
13500,6.66274697587,48.0714058396,37.6323884417,58.3075,115.8671,85.616,3670
12600,6.08285967179,40.890994617,38.2288204493,51.0683,108.317,70.5111,5117
7200,5.58068005583,32.2871727678,39.7078050284,42.2075,99.6627,60.9831,5339
14400,5.66167430604,36.2307779889,39.7000849862,46.0002,103.3812,62.3067,3670
13500,6.08064091222,32.7464312808,39.737700476,42.9498,100.1724,64.8018,5117
9900,10.5378881008,49.5565353783,35.0309533551,62.6343,119.8629,150.9058,4270
9000,12.0032764491,64.161973618,32.370193995,79.3198,136.4585,195.7004,9391
11700,8.66510078065,75.2599495717,34.0216699385,89.4919,147.4758,136.6578,2993
8100,9.25967089689,43.0332635467,36.1863944787,55.5832,112.9018,119.448,5339
10800,13.2603962028,84.5296775368,30.9948807514,101.8275,159.088,230.5813,6848
14400,5.80352590213,33.5321545788,39.5491938963,43.5975,100.8471,63.6133,5117
12600,6.81110549598,48.9136045617,38.6518189458,58.7884,116.0297,88.4382,2993
10800,11.3581231814,64.1576754954,33.1511169878,78.396,135.592,173.6524,4270
9900,11.2635784368,63.3666250936,33.6228722681,77.3243,134.6053,174.7698,9391
11700,7.93405630123,81.0955267963,35.5533473759,94.518,151.9163,125.392,6848
9000,11.1529486418,60.3596104553,33.3561337833,74.671,131.7237,168.7147,5339
900,5.65442476922,32.7823570425,38.6600161593,44.3263,101.8851,60.8018,1714
13500,6.25494590149,40.7592075264,38.3975727635,51.0831,108.7591,75.0089,2993
11700,8.38677121432,57.4212350186,35.6283717493,69.7813,126.8792,117.2702,4270
12600,7.4762727038,55.6025440909,38.1328908916,66.2166,123.2592,111.6951,6848
1800,5.31705944014,29.5588127164,40.0582421963,40.3077,97.3676,55.3164,1714
10800,12.1861611007,69.1718391598,32.9516143492,84.374,141.1696,200.8658,9391
900,4.95697375438,29.4718256939,40.2904039203,39.5874,97.2882,50.5653,9359
14400,5.85202155834,32.8904488421,40.1234470209,42.8534,100.1329,62.1084,2993
9900,12.2266393149,63.6055712264,32.3557752345,79.3348,136.5576,200.2151,5339
12600,5.94760803761,37.6189386758,39.4214531212,47.1839,104.5668,68.0516,4270
13500,7.17536181955,59.4913498701,37.7990997264,69.7623,127.1282,100.8124,6848
2700,5.94458373373,31.2516219713,39.5472947729,41.9666,99.3568,63.2756,1714
11700,8.49795481567,72.832006194,35.8498389033,85.7507,143.3739,128.8747,9391
1800,5.72147336118,32.4265479781,39.214478938,43.2779,100.7814,60.3253,9359
13500,6.16236730267,34.7268959652,39.2742119465,44.6587,101.9196,68.8604,4270
10800,12.5828529334,79.9803108185,31.4246183576,95.7412,152.9952,206.8284,5339
14400,6.8275325633,47.859048516,38.26705009,58.2638,115.8024,90.7307,6848
3600,5.84117780845,32.0074361826,39.3106471792,42.6543,99.5901,62.9449,1714
900,5.52511533361,31.3451803926,39.3926275316,42.0834,99.7859,59.24,5524
2700,5.73523085669,31.5724133072,39.5281203876,42.1016,99.2867,62.0036,9359
12600,6.50742877867,50.1351071046,38.4583038192,60.0705,117.4439,85.0444,9391
14400,5.96831717679,33.624179796,39.7290757255,43.9527,101.3213,63.3076,4270
4500,5.46328621277,31.4243831226,39.595565225,42.1523,99.3345,56.3413,1714
11700,8.71911664733,63.6476493984,35.8754953333,75.5602,133.1517,142.1929,5339
1800,5.8815587509,30.8330351234,39.4401999965,41.5886,99.1483,62.5911,5524
3600,5.69722459869,32.9110112576,38.4817124763,44.3859,102.1139,61.1529,9359
13500,6.87639787725,43.5855626856,38.5818242574,54.062,111.2229,92.8,9391
5400,5.39895815627,27.9285849554,41.2362239499,37.9289,95.0032,52.512,1714
900,5.29675067809,30.8833091732,39.8365791866,41.0154,98.3582,55.5591,9442
2700,5.63949891137,29.61298402,39.9006111367,40.383,97.6261,57.8978,5524
4500,5.5777336925,30.0345002468,40.3347080786,40.4853,97.8124,56.7733,9359
12600,6.91947102997,68.547444536,36.9715274386,79.5756,136.8992,98.9209,5339
14400,6.18807352774,44.520930918,38.5833976177,54.812,112.0816,75.1209,9391
1800,5.34800514704,30.2103661532,40.0791163552,40.918,98.6165,54.9351,9442
6300,6.08635245359,35.3522945417,39.462680151,45.4433,102.495,69.8987,1714
3600,5.94044436132,31.3294993445,39.1655086179,42.3294,99.8236,62.8756,5524
5400,5.40427115455,28.9539919568,40.9066186,39.1974,96.073,54.0818,9359
13500,6.50838747051,45.9254696679,38.7220210423,56.0311,113.552,79.4587,5339
900,5.10341703364,29.9404030634,40.1615373137,40.3562,97.8322,54.1307,7950
2700,5.81028954062,31.3914513976,39.0988747675,42.7307,100.2954,60.4987,9442
7200,5.4778014162,33.6232548844,39.3910415815,43.8671,101.1162,60.2356,1714
6300,6.06457543204,35.6214782659,39.0434043865,46.0531,103.1728,70.8916,9359
4500,5.77933985386,30.110548541,40.0634669504,40.6147,97.8327,58.6293,5524
14400,5.99537123052,31.7230693962,40.6006484415,41.5166,98.6616,63.056,5339
1800,5.77095192372,32.5599803238,38.6759310467,43.5674,101.1338,61.9911,7950
3600,5.90394353748,31.4127305445,39.2659771226,42.1415,99.5821,62.6942,9442
900,5.25805411477,30.6851199954,39.7936951055,41.2674,98.7083,54.752,2781
7200,5.57350513629,33.8162042133,39.4067649806,43.8734,101.5603,61.9716,9359
5400,5.85380235802,31.2244380238,39.6747169259,41.5263,98.7829,61.0809,5524
8100,8.84264190153,39.7181852221,37.1407922275,51.8302,109.0288,110.9378,1714
2700,6.14168975148,32.1043384795,39.161934479,43.0108,100.5272,65.4613,7950
1800,5.66603157565,32.4022395627,38.9664186534,43.3823,100.9534,61.6578,2781
4500,5.89304470179,31.4977849208,39.3972182086,42.2101,99.4665,63.2329,9442
6300,5.88546955277,34.933524918,39.2312173433,45.2212,102.6059,66.3218,5524
900,5.13731134056,31.608236308,39.3432825028,42.1291,99.5893,55.3556,2697
8100,9.2000270817,43.3061828104,35.7646166589,55.7494,112.8493,118.3653,9359
9000,9.90321071991,49.0721618066,34.1147980566,62.6196,119.614,131.2133,1714
3600,5.70522353495,31.6115512369,39.430082879,42.2427,99.847,61.5093,7950
2700,5.48398664721,31.3397671753,39.6672573004,41.7596,99.1252,58.2018,2781
5400,5.70148225845,27.4724495449,41.3150822569,37.4697,94.7414,55.9956,9442
7200,5.98538969326,34.9882964441,38.9304790667,45.4163,102.3825,65.8524,5524
1800,5.4132414529,30.2063016086,39.7487026211,40.4873,97.9479,56.248,2697
4500,5.46984507306,28.8660882582,40.6881619012,38.7111,96.3365,55.2009,7950
9000,9.3784279921,44.3341169291,35.5935413716,57.3269,114.3863,121.6178,9359
3600,5.88817323368,32.2757237719,38.9203902328,42.8161,100.4157,64.552,2781
6300,5.92956579746,35.3268462279,39.394646028,45.1728,102.5743,69.4978,9442
9900,10.0524195647,48.7856764593,35.2604256595,61.715,118.7221,135.5422,1714
2700,5.72151295273,30.3707645818,39.6148455488,41.2901,98.864,58.9938,2697
8100,9.16248405554,40.0857013254,36.7082357483,52.2912,109.6043,114.4364,5524
5400,5.66352260852,30.2803718845,40.0990247612,40.6499,97.557,58.0773,7950
4500,5.79749432277,30.3972884157,39.6315933419,41.0966,98.5246,58.7156,2781
7200,5.63859655529,31.2789355536,40.8014063465,40.5396,97.819,59.6764,9442
9900,10.5391479663,50.3105309632,34.4550711102,64.246,121.2114,148.8951,9359
3600,5.87295859684,30.9783772537,39.3330872075,41.5385,98.8531,61.7964,2697
10800,10.7536875952,49.7544223807,33.6911308764,64.3072,121.4638,154.5049,1714
6300,5.72483208963,35.9872900285,39.0864085039,45.9779,103.123,66.4284,7950
5400,5.79447875835,29.6333636988,40.3990503838,39.8936,97.3302,58.3831,2781
9000,11.231480951,54.9655746922,33.1808841202,69.4886,126.6449,163.3102,5524
8100,8.87532496537,40.65673121,37.1632010806,52.7067,109.8833,111.0418,9442
4500,5.42962855848,29.3367282099,40.4189048124,39.6719,96.7599,55.912,2697
7200,5.86361938225,31.5689733224,40.3319778621,41.2164,98.3597,64.4356,7950
11700,7.36641836747,45.2599776053,36.4419984097,57.6573,115.1074,93.5627,1714
10800,9.88825953284,49.8211965434,35.4756931029,62.8241,119.8606,136.144,9359
6300,5.92044353835,36.2867814086,39.2998824636,45.9111,103.3661,68.5956,2781
5400,5.26520346469,29.7813165944,40.1623231231,40.003,97.1985,54.2569,2697
9900,11.5037423682,57.8688383193,33.1057037264,73.7344,131.3306,178.2276,5524
9000,10.1750811128,56.1680097741,32.9240084496,70.4999,127.994,145.1991,9442
12600,6.40085278749,34.0320757798,39.3733796187,44.1644,101.1982,68.632,1714
11700,7.03413748379,49.8993792504,37.5254284479,61.011,118.4021,89.8764,9359
7200,5.56860649501,31.0354795866,40.7057679309,40.6458,97.8661,59.056,2781
8100,8.59483974752,40.9906943926,36.9662705983,53.1236,110.3409,103.8809,7950
6300,5.44154135386,33.9959653375,39.7977944293,43.5242,101.1706,60.9227,2697
13500,6.06835446234,34.4080850583,39.1560430874,44.6765,102.0994,66.6907,1714
12600,6.23331594166,41.5536119113,38.6139227288,51.3233,108.736,74.5236,9359
9900,10.1534944992,47.7184753656,34.9761706639,61.1103,118.6177,147.2862,9442
10800,12.5107074786,65.7847644111,32.0941673488,82.9416,140.0195,203.6453,5524
7200,5.89085454259,33.4163130391,39.9376074237,43.3516,100.6805,64.3156,2697
8100,9.0582569607,42.4660611339,36.3368473871,54.9337,112.0297,114.3991,2781
9000,10.0313733852,50.5331844718,34.1454342337,64.0383,121.238,132.7396,7950
14400,6.47362521321,37.8735231626,38.2929360268,48.5765,105.6309,74.3662,1714
13500,6.15598590192,34.4902233656,38.7584715108,45.0649,102.5952,66.5627,9359
11700,8.72583125469,75.0108773657,34.9788511826,89.0379,146.3314,139.9396,5524
10800,12.6505474547,64.16351386,33.1729511447,80.1565,137.0037,220.744,9442
8100,9.11472553185,43.3373273724,36.6692266581,55.3026,112.4639,112.6871,2697
9000,10.1409367406,50.3313785777,34.1137781502,63.9077,121.2893,137.8782,2781
9900,10.5919900742,50.0067598397,34.8033906401,63.0738,120.3935,157.8471,7950
14400,5.86459337324,33.2521392987,40.1021396704,43.0962,100.5214,61.2098,9359
12600,6.39503589758,43.7526817983,39.3168707765,53.3292,110.5999,76.048,5524
11700,9.06001398687,78.971409767,34.4857416226,94.1111,151.7241,142.0418,9442
9000,9.6202048865,46.3790943275,34.8821309603,58.9814,116.1943,126.4,2697
9900,10.7457932343,54.174530245,33.649691237,67.958,125.2839,159.8809,2781
10800,10.3612771044,62.1337311979,34.1722700509,76.0682,133.2099,149.7991,7950
13500,6.11233565293,34.3101852522,38.9801295166,44.295,101.6584,68.2596,5524
12600,7.24080030994,58.7737373618,37.7682334475,69.3378,126.6074,101.1156,9442
11700,6.18826615583,41.0504693098,38.4437065416,51.6476,109.0985,72.624,7950
9900,9.97188418884,47.5724238609,35.1261226003,60.5084,117.6033,132.8302,2697
14400,5.82963084215,32.9273184553,39.9334669649,42.685,100.1825,61.7982,5524
10800,11.6238014899,60.2787073443,33.5914779427,74.9518,132.0245,184.3227,2781
13500,7.04814960553,50.5850140059,37.4203667088,61.2661,118.6049,94.1067,9442
12600,5.91080154123,33.0862412614,39.823365541,42.8718,100.2858,63.6302,7950
11700,7.7327464366,70.1368836362,36.251778066,82.1454,139.3653,113.9049,2781
10800,10.7905714883,52.8284531311,33.467684062,67.3221,124.6507,149.7244,2697
14400,5.97717824211,36.8769940633,39.7999530328,46.6929,104.0282,64.9244,9442
13500,6.2259453225,34.7817214523,39.7392594397,44.6579,102.2098,70.2107,7950
12600,6.43062178814,50.0414364218,38.4944772097,60.2352,117.5078,82.4587,2781
11700,6.85800617762,41.881458788,37.6844197116,52.8223,110.0336,84.1084,2697
14400,6.26193896243,34.4173789247,39.3397690784,44.7768,102.0331,71.1867,7950
13500,6.2279379641,38.2057139222,38.3398652349,48.282,106.1632,71.504,2781
12600,6.39780095455,36.2490530727,39.358995888,46.4548,103.8534,75.5396,2697
14400,5.93381234031,32.4247993427,40.4336876245,42.2334,99.4526,64.0116,2781
13500,6.09082453766,35.2362130593,40.5751111544,44.3658,101.8501,68.4747,2697
900,4.80227346491,28.9748353926,40.6142977923,39.2593,96.872,48.9609,4120
14400,5.91492040489,33.9930101379,39.4738725682,44.2658,101.3573,64.5547,2697
1800,5.58054118506,30.2657645458,39.5644198361,40.9088,98.5068,57.304,4120
900,5.10581476721,30.5683102764,40.0269629704,41.0636,98.3896,54.0062,3825
2700,5.55616053937,31.157135912,39.0878192206,42.3365,99.9208,58.8231,4120
1800,5.8300434702,32.7309012977,38.9463486104,43.7355,101.0849,62.8622,3825
3600,5.91163232421,30.3611074909,39.8618347388,40.9971,98.6101,61.7822,4120
900,5.11234506751,30.8098587725,39.9338831981,41.257,98.501,54.336,4649
2700,5.67594408142,31.4951868473,39.6970469584,42.1938,99.6636,60.1156,3825
4500,5.75527290307,31.3015724217,39.8082815334,42.0974,99.098,59.6489,4120
1800,5.8299763049,31.5598376134,39.1291309787,42.9371,100.0652,63.112,4649
3600,5.70599036937,32.4689837507,39.0173037566,43.2312,100.5482,61.496,3825
900,5.2200617274,31.6281014539,39.8346433313,42.2499,99.3934,54.4053,4179
5400,5.31591905528,28.4932836583,40.8165971197,38.7411,96.0139,52.7333,4120
2700,5.44049656944,31.0584445228,39.6602295488,41.4876,98.6863,57.7991,4649
4500,5.54079175589,30.7595117827,39.9577922628,41.2793,98.4756,58.2213,3825
1800,5.46375266349,30.2764396119,39.8047265347,40.5318,97.9592,57.9929,4179
6300,5.87175135515,36.8656901946,39.2820934123,47.0678,103.9321,67.7911,4120
3600,5.54918821622,29.9383928312,39.800992456,40.6809,98.1925,57.1333,4649
900,5.46428446575,30.5710421171,39.6870926972,41.3211,98.802,57.928,8755
5400,5.61502034771,30.4499112734,39.8297827485,41.0212,98.2753,58.5227,3825
2700,5.77159072824,30.511962559,39.8081187213,41.6573,99.2865,59.624,4179
7200,5.67229334179,32.6975567022,39.7195266274,42.7403,99.8673,61.9156,4120
4500,5.98466685303,33.0132896445,39.0288916452,44.1671,101.4874,65.0453,4649
1800,5.53075051234,30.5441095543,39.372742846,41.5352,98.8879,56.4418,8755
6300,6.15709290938,37.2684960763,39.0635591134,47.2042,104.3636,70.8462,3825
3600,5.37426595776,30.652368194,39.7479620536,41.0845,98.9378,55.7031,4179
5400,5.77370359719,31.7859544641,40.0154611755,41.8562,99.1048,60.2729,4649
900,5.24403306693,30.5142884521,39.9208544063,41.3991,98.7506,54.3191,8789
8100,10.0017249118,45.6830949851,35.4498910966,58.6099,115.6422,136.4436,4120
2700,5.40904149501,29.9698480079,39.7633221744,40.5642,98.2773,56.6631,8755
7200,5.8162835617,29.6620996154,41.226114687,39.1458,96.6374,61.1351,3825
4500,5.27639502842,29.5399090025,40.7666415564,39.6864,97.0792,52.528,4179
6300,5.75333585714,34.0401453462,39.8238846659,43.7466,101.0282,64.3769,4649
1800,6.01402784884,33.8521395673,37.9854447173,45.476,103.168,67.4258,8789
3600,5.58794382184,31.3818900689,39.6867576167,41.789,99.2564,60.2142,8755
5400,5.02907425703,27.9635902636,41.3266019922,37.5738,94.9059,49.2542,4179
900,4.90149083242,27.7763794865,41.2941790326,37.7555,95.1237,48.5156,4560
9000,11.60793441,58.0938028826,33.4939391649,72.6038,129.4106,187.1822,4120
8100,9.04688032033,43.3152044099,36.0514914138,55.9536,113.2263,114.0996,3825
7200,5.91705144312,33.5715035432,39.517812598,43.6867,100.9027,65.6178,4649
2700,5.81576998056,31.0185933003,39.7592025,41.6235,99.007,61.1236,8789
4500,5.61115361466,29.8514678176,40.0888502244,40.1859,97.4829,57.9582,8755
6300,5.82720707944,36.682330147,39.1353424023,46.5733,103.8203,67.3164,4179
1800,5.92141559365,31.9699368294,39.2184066685,43.0421,100.6367,63.6578,4560
3600,5.75055165259,32.6668244131,38.9519731184,43.4521,100.4663,62.4853,8789
5400,5.36761217529,30.0476611352,40.6133698827,39.8935,97.0082,55.8818,8755
9900,11.515041844,76.9234071288,32.3283553801,92.806,150.09,192.6684,4120
9000,10.0070503877,52.7311405112,35.3472538251,65.6381,123.0686,144.8631,3825
8100,8.57350720647,42.5281165791,37.1032746312,54.4429,111.6067,106.5342,4649
7200,5.71557709586,32.6970533352,40.1531297709,42.5308,99.9984,62.2613,4179
2700,5.45097895167,30.1333867324,39.7326636593,40.6472,98.4213,56.5493,4560
4500,5.55773029652,30.4579166072,40.0700224872,40.7154,98.2141,57.7947,8789
6300,5.49844447917,33.7883413729,40.1912836205,43.2872,100.531,60.7769,8755
3600,5.39281545195,29.8798366165,39.9669925152,40.1569,97.8381,56.0027,4560
9900,10.3274717685,57.2693624412,34.0950132555,70.7987,127.9983,151.8738,3825
10800,12.081289425,69.6933809967,32.295994357,85.727,142.7536,192.64,4120
9000,9.91224231773,55.0033067785,34.2950640826,68.4451,125.8364,132.1778,4649
8100,8.80117741254,43.9849287072,36.0080571007,56.487,113.8645,109.6489,4179
5400,5.86526825731,32.9959873174,38.9900474877,43.7156,100.9325,62.8933,8789
7200,5.71147785958,32.8684083022,39.8004498568,42.7959,100.2293,61.7084,8755
4500,5.29593954666,29.8782434129,40.1461276428,40.3947,97.5894,53.1778,4560
11700,7.9305892838,66.3667308526,35.3997413612,79.0967,136.6722,123.4284,4120
6300,5.67714288393,35.0468693933,39.5369284592,45.2013,102.3075,64.4133,8789
9000,9.14799708582,43.7274836971,35.6012080467,56.5543,113.9778,113.9653,4179
10800,11.1733376714,59.893522575,33.9585242769,73.6068,130.7822,172.4027,3825
9900,10.3882653542,53.390460906,34.0387711583,67.3179,124.3344,144.16,4649
8100,9.14066676525,42.7564834691,37.0213699893,54.9052,111.8392,114.4311,8755
5400,5.72149040398,30.6971866844,40.0876233723,40.9984,98.1736,59.1964,4560
7200,5.33517532389,30.8388869163,40.7174724339,40.6194,97.7987,56.4498,8789
12600,7.06168649886,47.6380696516,38.4062112913,57.9314,115.1773,92.7804,4120
11700,8.21564271933,67.4146921427,36.1052269301,79.8906,137.4777,130.4684,3825
9900,9.86001132754,46.5650959803,35.1468693226,59.8014,117.3674,134.4462,4179
6300,5.66372987069,34.8570695778,40.255508445,44.3968,101.2975,64.8604,4560
10800,9.99290245482,46.8000968755,35.3041837984,59.9414,117.0728,137.3556,4649
9000,9.50739602151,48.1419383935,35.1777517379,60.8434,118.1574,123.3609,8755
13500,6.73164733097,45.4920174422,38.3369240848,55.8112,113.2213,85.4604,4120
8100,9.17090544099,45.3876843505,35.7114867232,57.8677,115.0294,120.7431,8789
12600,7.33220341653,61.0507911577,37.0934198499,72.2957,129.7101,104.1502,3825
7200,5.82374088192,33.5087463165,39.2662233669,43.7166,100.9036,64.9778,4560
11700,7.24968642361,50.3324708725,35.8298761915,62.2397,119.5107,95.1973,4649
10800,11.577656125,53.1339827989,34.5780169431,66.9334,124.1275,181.6436,4179
14400,5.92029104886,33.1123646896,40.1500788971,42.7433,100.2835,65.4711,4120
9900,9.56795040875,43.6771515128,35.6953527873,56.7878,114.0268,120.2462,8755
13500,6.34065543117,41.180804838,39.0029895297,51.3238,108.9039,72.5573,3825
12600,6.08033999733,32.5181067138,40.3751295478,42.3082,99.2516,65.7796,4649
8100,9.16445841228,45.2079960058,35.7151083107,58.3082,115.3333,119.6987,4560
9000,12.0794600367,72.5230803823,31.7839113428,88.3396,145.2932,186.7253,8789
11700,8.01085417031,66.6953417088,35.6449278729,78.8171,136.1537,114.3147,4179
14400,5.92166390375,35.0451360079,39.7041724741,44.6365,101.9499,64.8071,3825
10800,10.1206061911,46.79123126,35.1420667448,59.7695,117.0542,138.9067,8755
13500,5.91529577296,33.7304228871,39.5060354271,43.2213,100.8752,64.3947,4649
12600,6.37391692966,45.4805996923,39.0228846059,55.7944,112.8046,74.7031,4179
9000,11.0005672764,54.8481650645,33.4088502142,69.0901,126.4754,175.0133,4560
9900,13.1472918022,97.5933782574,31.0649336366,113.4676,170.6892,241.2916,8789
11700,6.97880329908,45.8802070895,36.4647498072,57.8348,115.847,88.2116,8755
14400,5.9986277268,32.1472209332,39.909429392,41.9447,99.2805,65.6889,4649
13500,5.93005471692,33.4454067417,40.1256932198,43.0177,100.4127,64.752,4179
9900,11.7795748432,64.3672226743,34.7273586579,78.3968,135.2934,193.2524,4560
12600,6.28868148041,34.4007913055,39.2610346669,44.6061,101.8688,68.8489,8755
10800,12.9391768411,80.2594879094,31.7897714717,97.4012,154.5915,222.5502,8789
14400,6.22708240401,34.6820165345,39.305327927,45.0702,102.3418,69.2711,4179
13500,5.71478484461,32.2067124084,40.202676262,41.714,99.2787,60.952,8755
10800,13.349512891,85.3535484093,31.8049164334,101.7072,158.6302,237.0764,4560
11700,9.871845592,78.398493846,34.1530685423,93.0225,150.4842,165.68,8789
14400,5.90465043997,31.4004171984,40.5048539253,40.7834,98.485,61.52,8755
12600,7.28349325722,62.0021614839,37.628123025,72.6749,129.7821,107.1431,8789
11700,9.68883909604,77.1011363928,32.5996472424,92.3482,150.0352,162.2978,4560
13500,6.1823954523,46.4200244666,38.6729366243,56.5668,113.9318,74.3111,8789
12600,7.4970403735,59.0525167725,38.2695683022,69.3842,126.726,110.5778,4560
14400,6.00332081149,33.1877435669,39.9882720137,43.1058,99.9171,65.7049,8789
13500,7.15221152275,56.7385164249,38.1304112425,66.9693,124.4654,99.0364,4560
