time,distance,speed,id
43.2,331.96147820035617,47.336476681320164,30
43.2,63.89825639549781,57.50843075594807,61
43.2,11.455587111800805,37.44590710889512,62
44.0,372.0697679772598,0.0,11
44.0,341.4132373242287,37.72935543353294,30
44.0,76.67790767459738,57.50843075594807,61
44.0,20.908240665579207,42.536940992002805,62
44.8,372.0697679772598,0.0,11
44.8,348.76256321836763,28.414577613717668,30
44.8,89.45755895369695,57.50843075594807,61
44.8,31.184778054660605,46.244418250866275,62
45.6,372.0697679772598,0.0,11
45.6,354.11133245532466,19.724345518895255,30
45.6,102.23721023279651,57.50843075594807,61
45.6,42.03155814219476,48.810510393903726,62
46.4,372.0697679772598,0.0,11
46.4,357.6455014500542,12.083175433670933,30
46.4,115.01686151189608,57.50843075594807,61
46.4,53.259296691620946,50.52482347241782,62
47.2,372.0697679772598,0.0,11
47.2,359.67277399216783,6.162277445351908,30
47.2,127.79651279099565,57.50843075594807,61
47.2,64.73554416738892,51.643113640955875,62
48.0,372.0697679772598,0.0,11
48.0,360.6454645816791,2.5919378602489584,30
48.0,140.57616407009525,57.50843075594807,61
48.0,76.37138178180592,52.361269264876526,62
48.8,372.0697679772598,0.0,11
48.8,361.04938413987827,1.043338163542907,30
48.8,153.3558153491948,57.50843075594807,61
48.8,88.10867605122039,52.817824212365046,62
49.6,372.0697679772598,0.0,11
49.6,361.21422902880124,0.4402658367640466,30
49.6,166.13546662829438,57.50843075594807,61
49.6,99.91005503531736,53.106205428436304,62
50.4,372.0697679772598,0.0,11
50.4,361.28410937026683,0.18865723642629426,30
50.4,178.91511790739395,57.50843075594807,61
50.4,111.75174795388294,53.28761813354505,62
51.2,372.0697679772598,0.0,11
51.2,361.3142627437436,0.08272312486481166,30
51.2,191.69476918649352,57.50843075594807,61
51.2,123.61873610794099,53.40144669326121,62
52.0,372.0697679772598,0.0,11
52.0,361.32751788456903,0.03657314256421742,30
52.0,204.47442046559308,57.50843075594807,61
52.0,135.5015702961009,53.47275384671955,62
52.8,372.0697679772598,0.0,11
52.8,361.3315815670762,0.0,30
52.8,217.25407174469265,57.50843075594807,61
52.8,147.39432107990655,53.517378527125366,62
53.6,372.0697679772598,0.0,11
53.6,361.3315815670762,0.0,30
53.6,230.03372302379222,57.50843075594807,61
53.6,159.29327382796066,53.54528736624337,62
54.4,372.0697679772598,0.0,11
54.4,361.3315815670762,0.0,30
54.4,242.81337430289182,57.50843075594807,61
54.4,171.1961038246507,53.56273498510511,62
55.2,372.0697679772598,0.0,11
55.2,361.3315815670762,0.0,30
55.2,255.59302558199138,57.50843075594807,61
55.2,183.10135713894738,53.57363991433507,62
56.0,372.0697679772598,0.0,11
56.0,361.3315815670762,0.0,30
56.0,268.37267686109095,57.50843075594807,61
56.0,195.0081248152278,53.58045454326186,62
56.8,372.0697679772598,0.0,11
56.8,361.3315815670762,0.0,30
56.8,280.81951476174754,54.51311034996096,61
56.8,206.9158387438882,53.58471267897182,62
57.6,372.0697679772598,0.0,11
57.6,361.3315815670762,0.0,30
57.6,292.10100636715447,47.02031409870106,61
57.6,218.82414390461344,53.5873732232636,62
58.4,372.0697679772598,0.0,11
58.4,361.3315815670762,0.0,30
58.4,303.29680984004364,36.903622748442295,61
58.4,230.73281846164326,53.58903550663435,62
59.2,372.0697679772598,0.0,11
59.2,361.3315815670762,0.0,30
59.2,312.8027400728454,42.776686047607946,61
59.2,242.64172380859998,53.59007406130507,62
60.0,372.0697679772598,0.0,11
60.0,361.3315815670762,0.0,30
60.0,322.4769863648872,39.822019590901306,61
60.0,254.55077334542315,53.59072291570416,62
60.8,372.0697679772598,0.0,11
60.8,361.3315815670762,0.0,30
60.8,330.84524591984507,35.492316403719556,61
60.8,266.4599129664457,53.59112829460153,62
61.6,372.0697679772598,0.0,11
61.6,361.3315815670762,0.0,30
61.6,337.80910792051253,27.18244160228757,61
61.6,278.36910886823483,53.59138155805094,62
62.4,372.0697679772598,0.0,11
62.4,361.3315815670762,0.0,30
62.4,343.0165099260789,19.684176447810003,61
62.4,289.90737264697725,50.252992450631034,62
63.2,372.0697679772598,0.0,11
63.2,361.3315815670762,0.0,30
63.2,346.72025693125806,13.649546598802312,61
63.2,300.16175737462845,42.03647009822962,62
64.0,372.0697679772598,0.0,11
64.0,361.3315815670762,0.0,30
64.0,349.37949320583465,10.283579872387007,61
64.0,308.58911299794454,33.809730511615,62
64.8,372.0697679772598,0.0,11
64.8,361.3315815670762,0.0,30
64.8,351.37326361038834,7.660353768596491,61
64.8,315.2548901918073,26.18226423314973,62
65.6,372.0697679772598,0.0,11
65.6,361.3315815670762,0.0,30
65.6,352.82402000939953,5.396453822503976,61
65.6,320.30448046070137,19.2640481868973,62
66.4,372.0697679772598,0.0,11
66.4,361.3315815670762,0.0,30
66.4,353.81845232565877,3.553437023829126,61
66.4,323.91775288534257,13.255403634873025,62
67.2,372.0697679772598,0.0,11
67.2,361.3315815670762,0.0,30
67.2,354.456898123848,2.192575159874416,61
67.2,326.3134543254996,8.305909326540526,62
68.0,372.0697679772598,0.0,11
68.0,361.3315815670762,0.0,30
68.0,354.8438512202448,1.2900027076960197,61
68.0,327.74620720774755,4.588866613690882,62
68.8,372.87381073701494,3.61819241889791,11
68.8,361.3315815670762,0.0,30
68.8,355.0692120404426,0.7382446740837427,61
68.8,328.5117020254878,2.300586745971556,62
69.6,375.11982878396896,10.107081211293218,11
69.6,361.52691952182715,1.758041592758594,30
69.6,355.1971900343116,0.4135572707370798,61
69.6,328.8931165559935,1.1321440285795632,62
70.4,379.27250248369626,18.687031648772788,11
70.4,363.0569042708777,6.884931370727238,30
70.4,355.2692053588014,0.23458064967184314,61
70.4,329.08271249316886,0.574219405998656,62
71.2,385.4499440075188,27.798486857201514,11
71.2,366.25825900693894,14.406096312275947,30
71.2,355.5973620153104,1.4767049542903574,61
71.2,329.1803538692951,0.30455297913766055,62
72.0,393.43289649354904,35.92328618713607,11
72.0,371.41158529252425,23.189968285133798,30
72.0,356.56908929352835,4.372772751980849,61
72.0,329.23045800876565,0.14638427609710014,62
72.8,402.8154874080593,42.221659115296134,11
72.8,378.47916788953364,31.804121686542402,30
72.8,358.84346116115864,10.234673404336363,61
72.8,329.25812538276784,0.10262208992241675,62
73.6,413.17317952067003,46.60961450674848,11
73.6,387.1778230600377,39.143948267268286,30
73.6,362.7604380233324,17.62639587978179,61
73.6,329.27567339656184,0.05531003422325966,62
73.6,23.52306715476375,52.926901098218444,113
74.4,424.16051634127746,49.44301569273336,11
74.4,397.12006936199083,44.74010835878908,30
74.4,368.4587085663509,25.64221744358318,61
74.4,329.3547739297451,0.35595239932471506,62
74.4,35.28460073214563,52.926901098218444,113
75.2,435.53441679693066,51.18255205043931,11
75.2,407.93444920097,48.66470927540612,30
75.2,375.81707411293496,33.112644959628284,61
75.2,330.1311562892879,3.49372061794253,62
75.2,47.0461343095275,52.926901098218444,113
76.0,447.13822597171776,52.21714128654208,11
76.0,419.3252565573476,51.258633103699125,30
76.0,384.4209871155174,38.71760851162134,61
76.0,332.1467579296509,9.070207381633605,62
76.0,58.80766788690938,52.926901098218444,113
76.8,458.8761707722171,52.820751602246965,11
76.8,431.08215917686044,52.906061787807815,30
76.8,393.9258570026617,42.771914492149484,61
76.8,335.7785466464618,16.343049225649008,62
76.8,70.56920146429124,52.926901098218444,113
77.6,470.6914920451335,53.16894572812358,11
77.6,443.06567070677045,53.925801884595124,30
77.6,404.0471539732087,45.545836367461426,61
77.6,341.17264940671987,24.27346242116145,62
77.6,82.33073504167311,52.926901098218444,113
78.4,482.55115517588445,53.368484088379105,11
78.4,455.18721059397,54.54692949239813,30
78.4,414.58043483857523,41.89111825659563,61
78.4,348.23617860656304,31.78588139929418,62
78.4,94.09226861905498,52.926901098218444,113
79.2,494.43613303874804,53.482400382886304,11
79.2,467.3919973832725,54.92154055186095,30
79.2,424.50963311460544,44.68139224213578,61
79.2,356.7117651034605,38.14013923603849,62
79.2,105.85380219643685,52.926901098218444,113
80.0,506.3355317614843,53.547294252312994,11
80.0,479.58393628809716,54.80590959156098,30
80.0,435.3299116314774,48.6912533259239,61
80.0,366.27969441620303,43.05568190734109,62
80.0,117.61533577381871,52.926901098218444,113
80.8,518.2431353567836,53.58421617884664,11
80.8,491.7468581570331,54.66038722886235,30
80.8,446.7887828256317,51.56492037369442,61
80.8,376.63747553656,46.61001504160633,62
80.8,129.37686935120058,52.926901098218444,113
81.6,530.1554038986897,53.60520843857748,11
81.6,503.8776234158319,54.516500100327335,30
81.6,458.6902849202829,53.55675942593063,61
81.6,386.53714132018774,42.486977011043344,62
81.6,141.13840292858245,52.926901098218444,113
82.4,542.0703236714583,53.617138977458815,11
82.4,515.9776789638221,54.38399983158443,30
82.4,470.89155849779223,54.90573109879173,61
82.4,396.80582791240454,46.20908966497556,62
82.4,152.89993650596432,52.926901098218444,113
83.2,553.9867498761828,53.62391792126027,11
83.2,528.0499541943167,54.26647724286644,30
83.2,483.2926781996809,55.80503865849867,61
83.2,407.6472863692309,48.78656305571875,62
83.2,164.6614700833462,52.926901098218444,113
84.0,565.9040319262505,53.62776922530481,11
84.0,540.0978486183851,54.16457257374912,30
84.0,495.82563112150444,56.39828814820581,61
84.0,418.64382393567473,49.484419048997076,62
84.0,176.42300366072806,52.926901098218444,113
84.8,577.8218001698001,53.6299570959734,11
84.8,552.1247427328768,54.077474456675375,30
84.8,508.4449470752737,56.786921791961625,61
84.8,428.5447382155433,38.55255970048184,62
84.8,188.18453723810993,52.926901098218444,113
85.6,589.7398446013665,53.63119994204919,11
85.6,564.1337657242968,54.00373246610452,30
85.6,521.071179296757,55.861317743111,61
85.6,436.15965229859125,28.188341440090667,62
85.6,199.9460708154918,52.926901098218444,113
86.4,601.6580459211133,53.63190593886023,11
86.4,576.1277019013992,53.94169312781645,30
86.4,533.5009516296459,55.352655333407455,61
86.4,443.97685318554716,35.1774039913017,62
86.4,211.7076043928737,52.926901098218444,113
87.2,613.5763363597493,53.63230697386234,11
87.2,588.1089704605678,53.88972390470035,30
87.2,545.9677263279566,54.821526251549734,61
87.2,452.9641098319509,40.44265490881686,62
87.2,223.46913797025556,52.926901098218444,113
88.0,625.494677421164,53.63253477636648,11
88.0,600.0796419185662,53.84631921728523,30
88.0,558.2898539714135,54.65170643567193,61
88.0,462.90765747201806,44.74596438030215,62
88.0,235.23067154763743,52.926901098218444,113
88.8,637.413047238038,53.63266417593236,11
88.8,612.041470968438,53.810142231562224,30
88.8,570.6535337887215,54.308631798040324,61
88.8,473.5268490553044,47.78636212478884,62
88.8,246.99220512501927,52.926901098218444,113
89.6,649.3314333889497,53.632737679102775,11
89.6,623.9959348650034,53.78003283752605,30
89.6,582.9088782583146,54.28817227141259,61
89.6,484.33359282232215,48.630346951579774,62
89.6,258.75373870240117,52.926901098218444,113
89.6,24.64370709155527,55.448340955999356,149
90.4,661.2498288181142,53.63277943124037,11
90.4,635.9442717180209,53.75499883963069,30
90.4,595.218822583941,54.03066236984695,61
90.4,495.52723345686104,50.371382855424905,62
90.4,270.51527227978306,52.926901098218444,113
90.4,36.965560637332906,55.448340955999356,149
91.2,673.1682295176171,53.63280314776299,11
91.2,647.8875160027841,53.73419972323854,30
91.2,607.4316393249032,54.95767533433022,61
91.2,506.981429606641,51.54388267400965,62
91.2,282.2768058571649,52.926901098218444,113
91.2,49.28741418311054,55.448340955999356,149
92.0,685.086633210836,53.63281661948499,11
92.0,659.8265301962243,53.71692801772357,30
92.0,619.740471706652,53.087441114208225,61
92.0,518.4034894259424,51.254655699703,62
92.0,294.03833943454674,52.926901098218444,113
92.0,61.60926772888818,55.448340955999356,149
92.8,697.0050386045782,53.63282427183984,11
92.8,671.7620322910477,53.702590835686806,30
92.8,631.8716204474545,54.59016933361088,61
92.8,529.984113303704,52.112807449927374,62
92.8,305.79987301192864,52.926901098218444,113
92.8,73.9311212746658,55.448340955999356,149
93.6,708.9234449642701,53.63282861861349,11
93.6,683.6946193631675,53.69069281339102,30
93.6,644.1369203573616,52.775601193021025,61
93.6,541.5831142207171,52.19550412655858,62
93.6,317.56140658931054,52.926901098218444,113
93.6,86.25297482044343,55.448340955999356,149
94.4,720.8418518726512,53.63283108771483,11
94.4,695.6247875580782,53.68082094080586,30
94.4,656.2213024211485,54.37971928704092,61
94.4,553.2970611909732,52.71276136615224,62
94.4,329.0631534294128,50.58882046270181,113
94.4,98.57482836622106,55.448340955999356,149
95.2,732.7602590927046,53.63283249024039,11
95.2,707.5529489272192,53.672631381463624,30
95.2,668.460777223611,52.60194537464803,61
95.2,565.0053764286645,52.66207577306953,62
95.2,339.27671885936695,41.333268406885374,113
95.2,110.89668191199868,55.448340955999356,149
96.0,744.6786664897975,53.63283328691805,11
96.0,719.4794455461415,53.66583818883676,30
96.0,680.5190562948665,54.262255820649685,61
96.0,576.7849296974898,53.007989709714266,62
96.0,347.4205653930982,31.96135039669585,113
96.0,123.21853545777631,55.448340955999356,149
96.8,756.5970739874542,53.63283373945546,11
96.8,731.4045613159674,53.66020373959609,30
96.8,692.7426368467605,52.49840340324095,61
96.8,588.5532797376882,52.9071606520711,62
96.8,353.5462803980594,23.170084647955132,113
96.8,135.5403890035539,55.448340955999356,149
97.6,768.5154815422343,53.63283399651063,11
97.6,743.3285318065126,53.65553067531042,30
97.6,704.7853316392064,54.192126566006756,61
97.6,600.3671610287334,53.1624658097035,62
97.6,357.80403458451065,15.149703030105862,113
97.6,147.86224254933154,55.448340955999356,149
98.4,780.4338891294623,53.632834142525866,11
98.4,755.2515524532187,53.65165514504458,30
98.4,716.9988716861802,52.43560904487492,61
98.4,611.8892242061962,50.53610278746173,62
98.4,360.4364940304546,8.542431983389443,113
98.4,160.18409609510917,55.448340955999356,149
99.2,792.3522967351216,53.63283422546701,11
99.2,767.1737853756049,53.64844115643173,30
99.2,729.0321077508581,54.14956229105073,61
99.2,622.5403289349393,45.32383977122666,62
99.2,361.84897937792937,4.169936143883154,113
99.2,172.5059496408868,55.448340955999356,149
100.0,804.2707043512505,53.632834272580126,11
100.0,779.0953650445081,53.64577586369695,30
100.0,741.2391501741507,52.39604166847351,61
100.0,631.9871797103146,39.69781720715039,62
100.0,362.53029510298387,1.9619053816069112,113
100.0,184.82780318666443,55.448340955999356,149
100.8,816.1891119733265,53.63283429934183,11
100.8,791.0164029897328,53.64356564332495,30
100.8,753.2664233079199,54.122729101961596,61
100.8,640.2610140338727,34.766691704872606,62
100.8,362.85422530286104,0.9534664172879076,113
100.8,197.14965673244205,55.448340955999356,149
101.6,828.1075195987806,53.6328343145433,11
101.6,802.9369917089192,53.6417328293527,30
101.6,765.4691871174641,52.370603574393385,61
101.6,647.4299395161095,29.753637635258396,62
101.6,363.0135435547446,0.4803978496644145,113
101.6,209.47151027821968,55.448340955999356,149
102.4,840.0259272261535,53.6328343231782,11
102.4,814.8572079121369,53.6402129996064,30
102.4,777.492625468606,54.10547258013854,61
102.4,654.3855707625011,31.30034060876218,62
102.4,363.0948793022363,0.25162387776065354,113
102.4,221.7933638239973,55.448340955999356,149
103.2,851.9443348546164,53.63283432808309,11
103.2,826.7771152144533,53.638952721240926,30
103.2,789.6925335954696,52.35390181068141,61
103.2,661.8686551796221,33.67387987704451,62
103.2,363.13684731622254,0.12608824811588412,113
103.2,234.11521736977497,55.448340955999356,149
104.0,863.8627424836985,53.63283433086922,11
104.0,838.6967663699982,53.63790767866332,30
104.0,801.7134536599011,54.09414028994186,61
104.0,669.5616436158127,34.6184479628581,62
104.0,363.15821700911556,0.06623898792176668,113
104.0,246.43707091555257,55.448340955999356,149
104.8,875.7811501131323,53.63283433245183,11
104.8,850.6162051253485,53.637041119490135,30
104.8,813.9114377553126,52.34279002158649,61
104.8,677.346104783284,35.03007525362043,62
104.8,363.1655768966625,0.0,113
104.8,258.7589244613302,55.448340955999356,149
105.6,887.6995577427659,53.63283433335079,11
105.6,862.5354677569394,53.63632256482768,30
105.6,825.9306821669736,54.08659985247471,61
105.6,685.1692099158422,35.20397309651213,62
105.6,363.1816691856995,0.07241530066651568,113
105.6,271.0807780071078,55.448340955999356,149
106.4,899.6179653725129,53.63283433386144,11
106.4,874.4545843462665,53.635726739117054,30
106.4,838.1273611846814,52.33531763713195,61
106.4,693.031677526254,35.38110424685304,62
106.4,363.18971533021806,0.0,113
106.4,283.40263155288545,55.448340955999356,149
107.2,911.5363730023245,53.6328343341515,11
107.2,886.3735798375342,53.6352326822921,30
107.2,850.1454786649696,54.08152866129702,61
107.2,702.1357367221626,40.96826638158854,62
107.2,363.18971533021806,0.0,113
107.2,295.7244850986631,55.448340955999356,149
108.0,922.7652160655709,47.42675323506741,11
108.0,898.2924749148193,53.634823013273525,30
108.0,862.3412683828834,52.330257134667534,61
108.0,712.16361750414,45.12546351889795,62
108.0,363.18971533021806,0.0,113
108.0,307.6172633040707,51.586662892669615,149
108.8,932.655238372447,41.58344752681795,11
108.8,909.514665777583,47.36489475159961,30
108.8,874.3586226292235,54.078094108530536,61
108.8,722.8408131728775,48.047380509318806,62
108.8,363.18971533021806,0.0,113
108.8,318.1614138459554,43.31069198429262,149
109.6,940.9525886396563,33.092704878064644,11
109.6,919.3595578556341,41.23913395086101,30
109.6,886.2734933252208,50.38940681515988,61
109.6,733.9563971058934,50.02012769857157,62
109.6,363.18971533021806,0.0,113
109.6,327.9282252134785,43.950651153854174,149
110.4,947.384301801534,24.792713578834626,11
110.4,928.4660874253207,40.71963217631854,30
110.4,897.9954019966659,52.74858902150343,61
110.4,744.3683674510514,39.08826835005633,62
110.4,363.18971533021806,0.0,113
110.4,336.81837500551825,36.06069697450333,149
111.2,952.0397844765588,17.10663049638938,11
111.2,936.5333914645342,31.886104176604395,30
111.2,910.0757265529608,54.36146050332691,61
111.2,754.0922035797744,43.75726257925313,62
111.2,363.18971533021806,0.0,113
111.2,343.93468664149214,27.986107749261627,149
112.0,955.1012068665818,10.446171013817395,11
112.0,942.6347124614587,23.025784795714184,30
112.0,922.3965186716374,55.44356453404425,61
112.0,764.5590993501941,47.10103096688845,62
112.0,363.18971533021806,0.0,113
112.0,349.3059747419652,20.355485154995826,149
112.8,956.8617714087181,5.398909865408304,11
112.8,946.8557749446115,14.963777552662163,30
112.8,933.8029795434244,47.214583312038656,61
112.8,775.534268813209,49.38826258356745,62
112.8,363.18971533021806,0.0,113
112.8,353.06578239295095,13.48278370387628,149
113.6,957.7283617664376,2.400403354066251,11
113.6,949.4407222827981,8.300748491016781,30
113.6,943.2848604780296,38.12234509940877,61
113.6,786.8462869624553,50.90408167160812,62
113.6,363.18971533021806,0.0,113
113.6,355.4327052698584,7.819522188290855,149
114.4,958.111309077863,1.0461224487611647,11
114.4,950.7804822020929,3.7570907826354083,30
114.4,950.7748564384874,29.28761854471194,61
114.4,798.3768785892927,51.88766232076821,62
114.4,363.18971533021806,0.0,113
114.4,356.7332872151741,3.885715319550012,149
114.4,22.743251811805266,51.17231657656185,195
115.2,958.2799798739998,0.47191471646967126,11
115.2,951.368375041891,1.5339447755465723,30
115.2,956.3487704163357,20.877607255921987,61
115.2,810.0473544765234,52.51714149253835,62
115.2,363.18971533021806,0.0,113
115.2,357.36138620431393,1.767175582708948,149
115.2,34.11487771770789,51.17231657656185,195
116.0,958.3564758930526,0.21654945500607461,11
116.0,951.6090136951057,0.6318031033855726,30
116.0,960.1475472774183,13.311384493822445,61
116.0,821.8065639627453,52.91644268799837,62
116.0,363.18971533021806,0.0,113
116.0,357.6484682551985,0.8165628752520749,149
116.0,45.486503623610524,51.17231657656185,195
116.8,958.3917885149733,0.1012641422797591,11
116.8,951.7092160859324,0.270018414054824,30
116.8,962.4349978025232,7.275670232120363,61
116.8,833.6217435390311,53.168308093286214,62
116.8,363.18971533021806,0.0,113
116.8,357.7820055595332,0.38527286376067543,149
116.8,56.85812952951316,51.17231657656185,195
117.6,958.4083529097984,0.04781541114499515,11
117.6,951.7522302464678,0.11710903076277575,30
117.6,963.6214263696108,3.402186871668836,61
117.6,845.4721013824885,53.32661029555898,62
117.6,363.18971533021806,0.0,113
117.6,357.8453800511587,0.18509756086888132,149
117.6,68.2297554354158,51.17231657656185,195
118.4,958.4136657332588,0.0,11
118.4,951.7709857860923,0.05169082585827987,30
118.4,964.1679914808353,1.5168991293513796,61
118.4,857.3445198443677,53.42588307845643,62
118.4,363.18971533021806,0.0,113
118.4,357.8759582204142,0.09010596242991974,149
118.4,79.60138134131843,51.17231657656185,195
119.2,958.4233867495681,0.04374457339219173,11
119.2,951.7767292111877,0.0,30
119.2,964.4135098990264,0.6927666343673256,61
119.2,869.2307532409445,53.48805028459517,62
119.2,363.18971533021806,0.0,113
119.2,357.890891757452,0.04429587091047456,149
119.2,90.97300724722106,51.17231657656185,195
120.0,958.4282472577228,0.0,11
120.0,951.7859831889175,0.04164289978396276,30
120.0,964.5290157456733,0.3467859854552451,61
120.0,880.686967553962,49.61787853256065,62
120.0,363.18971533021806,0.0,113
120.0,357.89581352088646,0.0,149
120.0,101.84846691591089,46.70682044164661,195
120.8,958.4282472577229,0.0,11
120.8,951.7906101777824,0.0,30
120.8,964.5847440251708,0.15476853002238472,61
120.8,890.822041058377,41.597783007174655,62
120.8,363.18971533021806,0.0,113
120.8,357.9055116164699,0.04364143012513804,149
120.8,111.10506155438318,36.60253130460395,195
120.8,25.396723350421166,57.14262753844763,207
121.6,958.4282472577229,0.0,11
121.6,951.7906101777822,0.0,30
121.6,964.6103840355481,0.07599156337246811,61
121.6,899.2001251104459,33.804973461446096,62
121.6,363.18971533021806,0.0,113
121.6,357.9103606642616,0.0,149
121.6,118.11514712335796,26.48823881616898,195
121.6,38.09508502563175,57.14262753844763,207
122.4,959.2322900174779,3.61819241889791,11
122.4,952.571961996786,3.51608318551725,30
122.4,964.6188275425894,0.0,61
122.4,905.920806559533,26.681159580338907,62
122.4,363.18971533021806,0.0,113
122.4,357.9103606642616,0.0,149
122.4,122.97691004288299,17.2676274595564,195
122.4,50.793446700842324,57.14262753844763,207
123.2,961.4783080644319,10.107081211293218,11
123.2,954.7292989641555,9.708016353163028,30
123.2,964.7951701579116,1.5870835378983172,61
123.2,911.1482067263225,20.3654419207668,62
123.2,363.18971533021806,0.0,113
123.2,357.9103606642616,0.0,149
123.2,125.96888815014518,9.660175505803032,195
123.2,63.49180837605291,57.14262753844763,207
124.0,965.6309817641592,18.687031648772788,11
124.0,958.7098587709027,17.912519130361293,30
124.0,966.1427464704545,6.06409340644286,61
124.0,915.0666881642138,14.900891020254829,62
124.0,363.18971533021806,0.0,113
124.0,357.9103606642616,0.0,149
124.0,127.54431586754518,4.518673950797333,195
124.0,76.1901700512635,57.14262753844763,207
124.0,24.48479695987722,55.09079315972374,217
124.8,971.6499557499476,27.085382936047747,11
124.8,964.6640090074931,26.793676064656815,30
124.8,968.9316760206652,12.550182975948655,61
124.8,917.8743623426633,10.36817658579071,62
124.8,363.18971533021806,0.0,113
124.8,357.9103606642616,0.0,149
124.8,128.53302308193994,4.379690978755465,195
124.8,88.53289833428866,53.94192700877888,207
124.8,36.72719543981583,55.09079315972374,217
125.6,979.1835750826584,33.9012869971987,11
125.6,972.413805706841,34.87408514706529,30
125.6,973.4406336142763,20.290309171249454,61
125.6,919.7814126184693,6.795275896463684,62
125.6,363.3707225105785,1.6290646232440684,113
125.6,357.9103606642616,0.0,149
125.6,130.51248184659076,8.907564440928702,195
125.6,99.56017730861367,45.30358376014613,207
125.6,48.96959391975444,55.09079315972374,217
126.4,987.9644514772747,39.513943775773384,11
126.4,981.4670870213353,40.7397659152242,30
126.4,979.7242485686706,28.276267294774136,61
126.4,921.0038046095809,4.206252023542028,62
126.4,364.7809407435441,6.345982048345004,113
126.4,357.9103606642616,0.0,149
126.4,134.03845404761884,15.866874904626464,195
126.4,108.82812797228236,38.1079722128721,207
126.4,61.211992399693045,55.09079315972374,217
127.2,997.684275857758,43.7392097121753,11
127.2,991.4396664184543,44.876607287035554,30
127.2,987.6378775683,35.61133049833278,61
127.2,922.0027871933935,4.495421627156909,62
127.2,367.7252562180637,13.249419635338487,113
127.2,358.6658489477072,3.3996972755054617,149
127.2,139.43015475154039,24.26265316764708,195
127.2,116.89057931344107,34.45408985755615,207
127.2,73.45439087963166,55.09079315972374,217
128.0,1008.0802696030261,46.78197185370554,11
128.0,1001.9893097252427,47.47339488054774,30
128.0,996.9149121969435,41.746655828895726,61
128.0,923.8785244149572,8.4408174970365,62
128.0,372.45486314779635,21.283231183796808,113
128.0,360.7390367413375,9.329345071336185,149
128.0,146.58587450626413,32.20073889625678,195
