time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
900,5.18693229316,27.5352572949,41.3892038902,38.0493,95.4758,51.3378,3270
2700,5.6971650046,29.6915703712,40.1580814101,40.877,98.3812,56.4916,8639
1800,5.6237309743,30.6578826566,40.0143032547,41.3854,99.014,58.2338,3270
2700,5.66664334188,29.5565844596,40.3706244841,40.1385,97.8229,56.5938,3270
3600,5.42634368902,25.6482745834,41.9756919901,35.4484,92.9094,51.36,3270
4500,5.26051419282,25.780294223,42.7881435324,35.2082,92.5843,49.2062,3270
5400,5.18349195265,26.7462442747,42.2683786398,36.1291,93.601,48.4471,3270
6300,5.62743805902,31.1036870815,40.6095243206,40.654,97.8851,60.88,3270
7200,5.7421883474,35.9449333107,39.5934874917,45.565,103.1495,64.5298,3270
8100,8.62738762716,39.86191907,36.8659552825,51.8845,108.9323,104.7307,3270
3600,5.53191294427,28.4114034038,40.9924728996,38.7782,96.3089,54.5813,8639
9000,9.00961568939,42.6090502382,36.105815428,54.7992,111.8295,118.0542,3270
9900,10.5183960389,57.5395368011,34.1928674466,71.1717,128.5065,159.3289,3270
10800,10.4958655382,60.89285815,33.9845868215,74.0926,131.2486,161.5538,3270
11700,8.166727813,63.3819076607,36.1175426899,75.6358,132.8259,119.7822,3270
12600,5.90441356795,33.8794934722,39.9386111421,43.758,100.9722,62.4302,3270
13500,5.74133054961,32.334128526,39.9760478229,42.0274,99.4901,60.3084,3270
14400,5.78862797999,33.6700397748,39.380153546,43.8086,101.3972,62.6498,3270
4500,5.41850561497,27.1931100977,41.9026919878,36.6428,94.0693,52.7564,8639
5400,5.40684275494,25.7055105095,42.8698157116,35.0003,91.8223,50.6098,8639
6300,5.53718627148,31.9709628179,40.9606530238,41.1345,98.4384,60.2587,8639
7200,5.61251482296,29.990441789,41.1278233156,39.1917,96.7463,58.4267,8639
8100,8.61718816658,40.8558142953,36.5660174903,53.2134,110.129,103.2596,8639
9000,9.25586335061,42.945041857,36.1020098325,55.1605,112.3641,119.2613,8639
9900,11.7993990142,57.4697875374,33.6635310602,72.3247,129.3569,195.0747,8639
10800,13.2098940321,81.0957824459,31.5850397061,99.2936,156.4536,233.7813,8639
11700,9.63282830889,80.5195416456,32.8472601143,97.004,154.3892,153.7236,8639
12600,6.83233809134,46.847432488,38.4376363123,56.906,114.3617,88.8622,8639
13500,5.65188060631,39.2376414593,38.3040216276,49.5047,107.1844,62.8542,8639
14400,5.74204124364,34.2029569506,39.7610478616,43.9763,101.1406,62.8498,8639
900,4.5682438815,25.5484300958,42.8063337127,35.0991,92.3578,42.9973,5371
1800,6.20110052808,37.5761294133,39.1395189867,48.4441,105.7819,74.8222,5371
2700,5.45753778667,27.97544174,41.2234756773,38.3535,95.5048,52.0364,5371
900,5.03606845061,26.6373689322,42.0701526757,36.3951,93.8014,48.6764,4127
