time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
14400,6.75061391567,36.2278443429,39.1469204836,46.5016,104.3111,74.9893,8198
16200,6.78869665261,40.4541376729,38.7056475087,50.7065,108.176,78.4711,9346
13500,6.74283529898,36.5335590784,39.3237646943,46.4927,104.3137,75.2444,5456
14400,6.65061066449,33.0240380611,40.5334794071,42.7516,100.2992,70.2987,4089
17100,5.81462269587,32.5024094871,41.018325159,41.5568,99.2954,61.9324,5547
15300,6.72950736366,35.2808287271,39.6964122502,45.3498,102.9835,73.5938,8198
17100,6.68957250438,32.7126851988,40.8866963197,42.1915,99.7911,73.6169,9346
14400,6.34980074844,35.9681804216,39.3635254577,46.1384,104.1173,68.5387,5456
15300,6.56738977124,33.7875448677,40.428372792,43.3946,101.1469,70.2702,4089
18000,6.38893585203,33.5585137204,40.2360531867,43.4607,100.6598,69.4347,5547
16200,6.57969548699,41.0467665166,38.3832322935,51.1724,108.4573,79.1938,8198
18000,6.57799621598,33.7765528839,40.419854258,43.3513,100.7546,73.6222,9346
15300,6.48091205899,35.7253430933,39.7158259559,45.2843,102.8912,71.576,5456
16200,6.68151463557,40.6727203227,38.5512046818,50.5983,108.3287,79.0747,4089
18900,5.18338897036,34.0541151819,39.9493331026,44.0345,100.8362,57.0151,5547
17100,6.47201224126,34.2154957152,39.8299345137,43.9179,101.6224,71.8676,8198
18900,5.09801657387,32.8619132702,40.8352123254,42.1442,98.9765,56.0622,9346
16200,6.49317403272,40.235467055,38.717698983,50.144,107.53,76.4747,5456
19800,4.87509857031,29.6662929729,41.7112564945,38.6526,95.3014,49.4702,5547
17100,6.46281014772,33.7122408574,40.8421697094,42.8877,100.4285,70.6542,4089
19800,5.05214847114,36.9677033186,39.7027025478,46.5752,103.3391,55.9769,9346
18000,6.30618370831,32.4842168315,40.725115723,41.8519,99.2956,67.024,8198
17100,6.34476623095,33.6509470731,40.5875917671,43.2452,100.7754,68.7813,5456
20700,4.9755565214,31.9295009203,40.5904641001,41.4166,98.2941,52.5422,5547
20700,4.55939032018,31.4486252404,41.3591901471,40.7738,97.3618,48.0898,9346
18000,6.84260995424,35.103506079,39.5857190378,45.2545,102.631,76.7449,4089
18900,5.03562404219,31.8777203436,40.9248893212,41.617,98.2405,53.4996,8198
21600,4.54225046875,30.1708267689,41.337214408,39.7995,96.2496,45.8693,5547
18000,6.12692895401,31.8992277179,40.722288337,41.2058,98.807,63.5307,5456
21600,4.7831008333,31.6519575768,41.4232228321,41.0875,97.5751,50.4053,9346
18900,5.2340959536,33.2709892246,40.2574734129,42.9032,99.2135,57,4089
19800,5.00629849447,30.8939346964,41.4014418762,40.2156,96.8408,52.4107,8198
22500,3.87363122271,29.3047067165,41.8515680654,37.7117,94.9133,40.3084,5547
18900,5.07930193514,29.8991638368,41.9990472192,39.1269,95.8252,50.9076,5456
22500,3.66824041423,29.2587437293,41.5859844134,38.1732,95.4425,36.9022,9346
19800,4.98990957512,30.1228206067,41.4330906902,39.4621,95.8107,51.2293,4089
20700,4.91861025983,31.4836587527,40.8470387933,41.2592,97.7597,50.4133,8198
23400,3.64544259179,31.7905127444,41.1809518764,40.9189,97.9813,38.8613,5547
23400,3.7732187382,30.8061667899,41.2497271711,39.7689,96.7212,38.8489,9346
19800,4.78820205863,32.0042951061,40.8273128008,41.3294,98.0535,50.0373,5456
20700,4.84143391966,32.3638318275,40.4950390491,42.1445,98.5175,50.3031,4089
21600,4.99220105356,31.64430588,40.7775326808,41.2473,97.6947,51.8089,8198
24300,3.49994704391,24.3470255057,44.0495348618,32.4087,89.4034,31.0018,5547
24300,3.51592483223,24.7096362207,43.8770854626,32.8846,90.1342,31.704,9346
20700,5.05103221255,30.8269919144,41.0420031195,40.1743,96.7211,52.7849,5456
22500,3.83145207494,28.9872685258,41.8983013076,37.5529,94.7969,38.7058,8198
21600,4.99212556004,29.9505315425,41.595287691,39.3779,95.6726,50.5644,4089
25200,3.50616424997,23.6481268544,44.3015546974,31.6656,88.9264,30.7707,5547
25200,3.57510488804,24.6248680809,44.0757439813,32.8207,89.5962,32.0622,9346
23400,3.51255992595,31.7581122519,40.7664783903,41.0449,97.83,37.4596,8198
22500,3.94740859843,30.1751598274,41.3374555377,38.9528,95.8844,41.0453,4089
21600,4.78405414025,30.6196070074,41.301252463,39.9786,96.579,49.8169,5456
24300,3.53459772826,25.220992788,43.5414856855,33.5047,90.7915,32.4631,8198
