,time,delay_time,min,max
0,2021-06-19 10:05:00,38.32,34.100530723694526,49.76888606633043
1,2021-06-19 10:10:00,43.43,38.5865884419845,55.87330444472545
2,2021-06-19 10:15:00,39.17,34.60136445891622,48.762873601741525
3,2021-06-19 10:20:00,42.03,37.28938715230482,53.437587067822456
4,2021-06-19 10:25:00,46.72,41.155392149162005,55.51914063580586
5,2021-06-19 10:30:00,43.09,37.92270235785713,53.873640487115836
6,2021-06-19 10:35:00,44.54,39.356569116837754,55.26646672538785
7,2021-06-19 10:40:00,41.86,37.14798503309824,47.626026830610606
8,2021-06-19 10:45:00,46.79,41.40727721903298,53.61659383156722
9,2021-06-19 10:50:00,43.54,38.35976438394166,53.963730712118455
10,2021-06-19 10:55:00,38.25,33.867962082656156,44.72647802915999
11,2021-06-19 11:00:00,40.82,36.31221411814738,51.70230107483469
12,2021-06-19 11:05:00,41.53,36.95726022560233,48.360032778438494
13,2021-06-19 11:10:00,40.17,35.598622523430485,50.28961170020332
14,2021-06-19 11:15:00,41.53,36.765766580887814,46.70514785496225
15,2021-06-19 11:20:00,42.34,37.45237223062547,51.94087560771977
16,2021-06-19 11:25:00,38.85,34.39219462385655,45.055762243100446
17,2021-06-19 11:30:00,38.41,33.94995834524463,48.82913804680958
18,2021-06-19 11:35:00,51.84,45.981465558183245,62.6546891822633
19,2021-06-19 11:40:00,46.3,40.9577193175677,59.50515749338455
20,2021-06-19 11:45:00,41.43,36.82682062110027,49.011994680729075
21,2021-06-19 11:50:00,45.28,40.01241078295556,57.22779735371929
22,2021-06-19 11:55:00,43.05,38.304835579539024,52.46895365819402
23,2021-06-19 12:00:00,36.43,32.28640746934666,43.5151550326088
24,2021-06-19 12:05:00,41.55,36.70785499189498,53.32673064644889
25,2021-06-19 12:10:00,48.88,43.2300574308002,60.06194110072421
26,2021-06-19 12:15:00,41.9,37.086422185956266,50.13362365525198
27,2021-06-19 12:20:00,41.27,36.608058064688294,50.16899484714401
28,2021-06-19 12:25:00,43.84,38.62546978062162,49.87554542877203
29,2021-06-19 12:30:00,45.73,40.594962652749196,57.75639539132143
30,2021-06-19 12:35:00,46.6,41.257526429422214,56.626200595328555
31,2021-06-19 12:40:00,46.57,41.412575775346866,60.35133239376041
32,2021-06-19 12:45:00,47.87,42.25690917273237,57.092744565847305
33,2021-06-19 12:50:00,45.36,40.27138663432081,56.95686570372104
34,2021-06-19 12:55:00,46.22,40.68575177009442,56.69822633582741
35,2021-06-19 13:00:00,47.42,41.955259489084,55.760148916012355
36,2021-06-19 13:05:00,44.89,39.940617641909725,53.800478079568336
37,2021-06-19 13:10:00,38.8,34.19673109284068,43.49719206434161
38,2021-06-19 13:15:00,40.11,35.359738389696034,50.81005593073357
39,2021-06-19 13:20:00,39.56,35.1848608967038,50.07257205923515
40,2021-06-19 13:25:00,41.73,37.07095178286519,46.44073471935553
41,2021-06-19 13:30:00,46.3,41.10195864459399,56.58595171678383
42,2021-06-19 13:35:00,46.46,41.086642038506746,59.212786361297134
43,2021-06-19 13:40:00,45.34,40.13098627374906,52.73904796405784
44,2021-06-19 13:45:00,38.95,34.38645082490402,47.12938944237463
45,2021-06-19 13:50:00,41.67,37.00780562666672,48.95320941071102
46,2021-06-19 13:55:00,47.06,41.71701681561033,59.0176682962588
47,2021-06-19 14:00:00,41.88,37.2686771854705,51.857696891222915
