,time,delay_time,min,max
44,2021-06-19 17:45:00,55.09,48.81340945352065,68.92295567725976
45,2021-06-19 17:50:00,51.85,45.666748839447415,57.63618023200221
46,2021-06-19 17:55:00,51.88,45.99726037433754,60.714933559162
47,2021-06-19 18:00:00,56.67,50.22437388359018,64.41035859311401
48,2021-06-19 18:05:00,48.71,43.287774744099366,56.34692888735335
49,2021-06-19 18:10:00,50.28,44.590710819203025,55.897830693337035
50,2021-06-19 18:15:00,49.47,43.98836639240862,56.58853212419525
51,2021-06-19 18:20:00,45.28,39.89886629113204,58.66683006860374
52,2021-06-19 18:25:00,50.33,44.35873063614117,60.6912563569517
53,2021-06-19 18:30:00,49.27,43.41720435606729,62.83280848412341
54,2021-06-19 18:35:00,49.23,43.59373872883348,57.685870781063535
55,2021-06-19 18:40:00,50.44,44.64958243228205,59.650758912327504
56,2021-06-19 18:45:00,48.54,42.73614383712582,59.233211855855224
57,2021-06-19 18:50:00,48.28,42.92441689637097,58.99810901060776
58,2021-06-19 18:55:00,52.85,46.616270958693214,65.52614477969632
59,2021-06-19 19:00:00,47.01,41.69176078870921,53.55507591247218
60,2021-06-19 19:05:00,56.85,50.08225062304449,63.4864508044566
61,2021-06-19 19:10:00,40.57,35.82934461463747,46.1343901943754
62,2021-06-19 19:15:00,41.32,36.398001797272755,48.06769786557926
63,2021-06-19 19:20:00,41.81,37.02965196216012,47.858788255150266
64,2021-06-19 19:25:00,41.98,37.08602626590403,51.67231951350554
65,2021-06-19 19:30:00,43.09,38.169760758666385,53.32142365083833
66,2021-06-19 19:35:00,41.65,36.93854523295005,50.50091633121995
67,2021-06-19 19:40:00,39.6,34.95717298394766,50.194775285999214
68,2021-06-19 19:45:00,41.56,36.58241517449668,51.51705766225744
69,2021-06-19 19:50:00,42.56,37.49001762337835,54.51061891042256
70,2021-06-19 19:55:00,37.88,33.519479845297276,46.480369191821254
71,2021-06-19 20:00:00,40.97,36.34020724864816,51.14496519187936
72,2021-06-19 20:05:00,34.67,30.589846450808874,42.11188667116523
73,2021-06-19 20:10:00,36.16,32.06830784006637,40.47517293501808
74,2021-06-19 20:15:00,40.44,35.80418322967062,52.5527514958388
75,2021-06-19 20:20:00,36.01,31.89450575011923,44.28849610339502
76,2021-06-19 20:25:00,35.3,31.23952597121807,43.408545407196904
77,2021-06-19 20:30:00,39.01,34.6628274236299,49.75514543220039
78,2021-06-19 20:35:00,45.24,40.22594539690055,51.86710349865108
79,2021-06-19 20:40:00,34.39,30.445070529035608,42.041512399778036
80,2021-06-19 20:45:00,36.55,32.3920295241923,42.20782378515236
81,2021-06-19 20:50:00,34.92,30.734088528318253,40.43234450553428
82,2021-06-19 20:55:00,33.97,30.13399862529327,42.614923535286806
83,2021-06-19 21:00:00,36.8,32.46457288019962,43.63633860376748
